time;position;tas;heading_angle;climb_angle;
13496.55s;53°24'38.131527"N 17°29'13.001764"E 35000.00ft;700.3km/h;70.42°;0.00°;
13547.98s;53°26'25.787891"N 17°37'44.275703"E 35000.00ft;699.8km/h;70.54°;0.00°;
13599.41s;53°28'12.762012"N 17°46'15.918113"E 35000.00ft;699.3km/h;70.65°;0.00°;
13650.84s;53°29'59.060981"N 17°54'47.960754"E 35000.00ft;698.9km/h;70.77°;0.00°;
13702.27s;53°31'44.696198"N 18°3'20.457274"E 35000.00ft;698.5km/h;70.88°;0.00°;
13753.69s;53°33'29.682543"N 18°11'53.479898"E 35000.00ft;698.3km/h;71.00°;0.00°;
13805.12s;53°35'14.037310"N 18°20'27.114879"E 35000.00ft;698.1km/h;71.11°;0.00°;
13856.55s;53°36'57.778963"N 18°29'1.456824"E 35000.00ft;698.1km/h;71.23°;0.00°;
13907.98s;53°38'40.925760"N 18°37'36.602109"E 35000.00ft;698.3km/h;71.34°;0.00°;
13959.41s;53°40'23.494322"N 18°46'12.641739"E 35000.00ft;698.5km/h;71.46°;0.00°;
14010.84s;53°42'5.498257"N 18°54'49.654158"E 35000.00ft;698.9km/h;71.57°;0.00°;
14062.27s;53°43'46.946956"N 19°3'27.698636"E 35000.00ft;699.4km/h;71.69°;0.00°;
14113.69s;53°45'27.844694"N 19°12'6.809910"E 35000.00ft;699.9km/h;71.81°;0.00°;
14165.12s;53°47'8.190144"N 19°20'46.994726"E 35000.00ft;700.4km/h;71.92°;0.00°;
14216.55s;53°48'47.976371"N 19°29'28.230729"E 35000.00ft;700.9km/h;72.04°;0.00°;
14267.98s;53°50'27.191315"N 19°38'10.467911"E 35000.00ft;701.3km/h;72.16°;0.00°;
14319.41s;53°52'5.818727"N 19°46'53.632492"E 35000.00ft;701.6km/h;72.28°;0.00°;
14370.84s;53°53'43.839440"N 19°55'37.632795"E 35000.00ft;701.8km/h;72.39°;0.00°;
14422.27s;53°55'21.232838"N 20°4'22.366467"E 35000.00ft;701.9km/h;72.51°;0.00°;
14473.69s;53°56'57.978366"N 20°13'7.728261"E 35000.00ft;701.8km/h;72.63°;0.00°;
14525.12s;53°58'34.056938"N 20°21'53.617662"E 35000.00ft;701.6km/h;72.75°;0.00°;
14576.55s;54°0'9.452143"N 20°30'39.945723"E 35000.00ft;701.3km/h;72.87°;0.00°;
14627.98s;54°1'44.151171"N 20°39'26.640706"E 35000.00ft;700.9km/h;72.99°;0.00°;
14679.41s;54°3'18.145435"N 20°48'13.652287"E 35000.00ft;700.4km/h;73.10°;0.00°;
14730.84s;54°4'51.430892"N 20°57'0.954244"E 35000.00ft;699.9km/h;73.22°;0.00°;
14782.27s;54°6'24.008075"N 21°5'48.545655"E 35000.00ft;699.5km/h;73.34°;0.00°;
14833.69s;54°7'55.881869"N 21°14'36.450636"E 35000.00ft;699.0km/h;73.46°;0.00°;
14885.12s;54°9'27.061045"N 21°23'24.716702"E 35000.00ft;698.6km/h;73.58°;0.00°;
14936.55s;54°10'57.557582"N 21°32'13.411769"E 35000.00ft;698.3km/h;73.70°;0.00°;
14987.98s;54°12'27.385794"N 21°41'2.619868"E 35000.00ft;698.2km/h;73.82°;0.00°;
15039.41s;54°13'56.561293"N 21°49'52.435646"E 35000.00ft;698.1km/h;73.94°;0.00°;
15090.84s;54°15'25.099827"N 21°58'42.957858"E 35000.00ft;698.2km/h;74.06°;0.00°;
15142.27s;54°16'53.016057"N 22°7'34.282143"E 35000.00ft;698.4km/h;74.18°;0.00°;
15193.69s;54°18'20.322362"N 22°16'26.493572"E 35000.00ft;698.8km/h;74.30°;0.00°;
15245.12s;54°19'47.027761"N 22°25'19.659569"E 35000.00ft;699.2km/h;74.42°;0.00°;
15296.55s;54°21'13.137072"N 22°34'13.823904"E 35000.00ft;699.7km/h;74.54°;0.00°;
15347.98s;54°22'38.650400"N 22°43'9.002428"E 35000.00ft;700.2km/h;74.66°;0.00°;
15399.41s;54°24'3.563025"N 22°52'5.181119"E 35000.00ft;700.7km/h;74.78°;0.00°;
15450.84s;54°25'27.865710"N 23°1'2.316714"E 35000.00ft;701.2km/h;74.91°;0.00°;
15502.27s;54°26'51.545415"N 23°10'0.339926"E 35000.00ft;701.5km/h;75.03°;0.00°;
15553.69s;54°28'14.586316"N 23°18'59.160901"E 35000.00ft;701.8km/h;75.15°;0.00°;
15605.12s;54°29'36.971030"N 23°27'58.676281"E 35000.00ft;701.9km/h;75.27°;0.00°;
15656.55s;54°30'58.681907"N 23°36'58.777121"E 35000.00ft;701.9km/h;75.40°;0.00°;
15707.98s;54°32'19.702260"N 23°45'59.356866"E 35000.00ft;701.7km/h;75.52°;0.00°;
15759.41s;54°33'40.017442"N 23°55'0.318706"E 35000.00ft;701.4km/h;75.64°;0.00°;
15810.84s;54°34'59.615691"N 24°4'1.581813"E 35000.00ft;701.0km/h;75.76°;0.00°;
15862.27s;54°36'18.488713"N 24°13'3.086154"E 35000.00ft;700.6km/h;75.89°;0.00°;
15913.69s;54°37'36.632009"N 24°22'4.795758"E 35000.00ft;700.1km/h;76.01°;0.00°;
15965.12s;54°38'54.044949"N 24°31'6.700430"E 35000.00ft;699.6km/h;76.13°;0.00°;
16016.55s;54°40'10.730616"N 24°40'8.815950"E 35000.00ft;699.2km/h;76.26°;0.00°;
16067.98s;54°41'26.695456"N 24°49'11.182833"E 35000.00ft;698.7km/h;76.38°;0.00°;
16119.41s;54°42'41.948736"N 24°58'13.863687"E 35000.00ft;698.4km/h;76.51°;0.00°;
16170.84s;54°43'56.501844"N 25°7'16.939226"E 35000.00ft;698.2km/h;76.63°;0.00°;
16222.27s;54°45'10.367453"N 25°16'20.503010"E 35000.00ft;698.1km/h;76.75°;0.00°;
16273.69s;54°46'23.558572"N 25°25'24.655068"E 35000.00ft;698.2km/h;76.88°;0.00°;
16325.12s;54°47'36.087543"N 25°34'29.494681"E 35000.00ft;698.4km/h;77.00°;0.00°;
16376.55s;54°48'47.965046"N 25°43'35.112750"E 35000.00ft;698.7km/h;77.13°;0.00°;
16427.98s;54°49'59.199180"N 25°52'41.584346"E 35000.00ft;699.1km/h;77.25°;0.00°;
16479.41s;54°51'9.794728"N 26°1'48.962107"E 35000.00ft;699.5km/h;77.38°;0.00°;
16530.84s;54°52'19.752669"N 26°10'57.271230"E 35000.00ft;700.0km/h;77.50°;0.00°;
16582.27s;54°53'29.070017"N 26°20'6.506654"E 35000.00ft;700.6km/h;77.63°;0.00°;
16633.69s;54°54'37.739996"N 26°29'16.632832"E 35000.00ft;701.0km/h;77.75°;0.00°;
16685.12s;54°55'45.752561"N 26°38'27.586210"E 35000.00ft;701.4km/h;77.88°;0.00°;
16736.55s;54°56'53.095185"N 26°47'39.280126"E 35000.00ft;701.7km/h;78.00°;0.00°;
16787.98s;54°57'59.753843"N 26°56'51.611610"E 35000.00ft;701.9km/h;78.13°;0.00°;
16839.41s;54°59'5.714063"N 27°6'4.469304"E 35000.00ft;701.9km/h;78.26°;0.00°;
16890.84s;55°0'10.961960"N 27°15'17.741705"E 35000.00ft;701.8km/h;78.38°;0.00°;
16942.27s;55°1'15.485139"N 27°24'31.324969"E 35000.00ft;701.5km/h;78.51°;0.00°;
16993.69s;55°2'19.273429"N 27°33'45.129715"E 35000.00ft;701.2km/h;78.64°;0.00°;
17045.12s;55°3'22.319394"N 27°42'59.086442"E 35000.00ft;700.8km/h;78.76°;0.00°;
17096.55s;55°4'24.618630"N 27°52'13.149384"E 35000.00ft;700.3km/h;78.89°;0.00°;
17147.98s;55°5'26.169854"N 28°1'27.298766"E 35000.00ft;699.8km/h;79.02°;0.00°;
17199.41s;55°6'26.974795"N 28°10'41.541488"E 35000.00ft;699.3km/h;79.15°;0.00°;
17250.84s;55°7'27.037929"N 28°19'55.910316"E 35000.00ft;698.9km/h;79.27°;0.00°;
17302.27s;55°8'26.366056"N 28°29'10.461625"E 35000.00ft;698.5km/h;79.40°;0.00°;
17353.69s;55°9'24.967763"N 28°38'25.271757"E 35000.00ft;698.3km/h;79.53°;0.00°;
17405.12s;55°10'22.852760"N 28°47'40.432040"E 35000.00ft;698.1km/h;79.66°;0.00°;
17456.55s;55°11'20.031153"N 28°56'56.042621"E 35000.00ft;698.1km/h;79.78°;0.00°;
17507.98s;55°12'16.512656"N 29°6'12.205325"E 35000.00ft;698.3km/h;79.91°;0.00°;
17559.41s;55°13'12.305808"N 29°15'29.015951"E 35000.00ft;698.5km/h;80.04°;0.00°;
17610.84s;55°14'7.417251"N 29°24'46.556526"E 35000.00ft;698.9km/h;80.17°;0.00°;
17662.27s;55°15'1.851131"N 29°34'4.888219"E 35000.00ft;699.4km/h;80.30°;0.00°;
17713.69s;55°15'55.608691"N 29°43'24.045631"E 35000.00ft;699.9km/h;80.42°;0.00°;
17765.12s;55°16'48.688102"N 29°52'44.033140"E 35000.00ft;700.4km/h;80.55°;0.00°;
17816.55s;55°17'41.084569"N 30°2'4.823799"E 35000.00ft;700.9km/h;80.68°;0.00°;
17867.98s;55°18'32.790689"N 30°11'26.360988"E 35000.00ft;701.3km/h;80.81°;0.00°;
17919.41s;55°19'23.797042"N 30°20'48.562666"E 35000.00ft;701.6km/h;80.94°;0.00°;
17970.84s;55°20'14.092932"N 30°30'11.327763"E 35000.00ft;701.8km/h;81.07°;0.00°;
18022.27s;55°21'3.667201"N 30°39'34.543986"E 35000.00ft;701.9km/h;81.20°;0.00°;
18073.69s;55°21'52.509033"N 30°48'58.096203"E 35000.00ft;701.8km/h;81.33°;0.00°;
18125.12s;55°22'40.608668"N 30°58'21.874630"E 35000.00ft;701.6km/h;81.46°;0.00°;
18176.55s;55°23'27.957979"N 31°7'45.782139"E 35000.00ft;701.3km/h;81.59°;0.00°;
18227.98s;55°24'14.550881"N 31°17'9.740265"E 35000.00ft;700.9km/h;81.72°;0.00°;
18279.41s;55°25'0.383561"N 31°26'33.693646"E 35000.00ft;700.4km/h;81.85°;0.00°;
18330.84s;55°25'45.454549"N 31°35'57.612837"E 35000.00ft;699.9km/h;81.98°;0.00°;
18382.27s;55°26'29.764634"N 31°45'21.495501"E 35000.00ft;699.5km/h;82.11°;0.00°;
18433.69s;55°27'13.316651"N 31°54'45.366056"E 35000.00ft;699.0km/h;82.24°;0.00°;
18485.12s;55°27'56.115165"N 32°4'9.273838"E 35000.00ft;698.6km/h;82.38°;0.00°;
18536.55s;55°28'38.166054"N 32°13'33.289828"E 35000.00ft;698.3km/h;82.51°;0.00°;
18587.98s;55°29'19.476028"N 32°22'57.502009"E 35000.00ft;698.2km/h;82.64°;0.00°;
18639.41s;55°30'0.052085"N 32°32'22.009466"E 35000.00ft;698.1km/h;82.77°;0.00°;
18690.84s;55°30'39.900945"N 32°41'46.915403"E 35000.00ft;698.2km/h;82.90°;0.00°;
18742.27s;55°31'19.028491"N 32°51'12.319455"E 35000.00ft;698.4km/h;83.03°;0.00°;
18793.69s;55°31'57.439248"N 33°0'38.309765"E 35000.00ft;698.8km/h;83.16°;0.00°;
18845.12s;55°32'35.135963"N 33°10'4.955502"E 35000.00ft;699.2km/h;83.29°;0.00°;
18896.55s;55°33'12.119312"N 33°19'32.300528"E 35000.00ft;699.7km/h;83.43°;0.00°;
18947.98s;55°33'48.387787"N 33°29'0.358966"E 35000.00ft;700.2km/h;83.56°;0.00°;
18999.41s;55°34'23.937765"N 33°38'29.113210"E 35000.00ft;700.7km/h;83.69°;0.00°;
19050.84s;55°34'58.763762"N 33°47'58.514700"E 35000.00ft;701.2km/h;83.82°;0.00°;
19102.27s;55°35'32.858851"N 33°57'28.487439"E 35000.00ft;701.5km/h;83.96°;0.00°;
19153.69s;55°36'6.215178"N 34°6'58.933845"E 35000.00ft;701.8km/h;84.09°;0.00°;
19205.12s;55°36'38.824536"N 34°16'29.742309"E 35000.00ft;701.9km/h;84.23°;0.00°;
19256.55s;55°37'10.678921"N 34°26'0.795607"E 35000.00ft;701.9km/h;84.36°;0.00°;
19307.98s;55°37'41.771020"N 34°35'31.979351"E 35000.00ft;701.7km/h;84.49°;0.00°;
19359.41s;55°38'12.094591"N 34°45'3.189746"E 35000.00ft;701.4km/h;84.63°;0.00°;
19410.84s;55°38'41.644718"N 34°54'34.340141"E 35000.00ft;701.0km/h;84.76°;0.00°;
19462.27s;55°39'10.417928"N 35°4'5.366050"E 35000.00ft;700.6km/h;84.90°;0.00°;
19513.69s;55°39'38.412186"N 35°13'36.228522"E 35000.00ft;700.1km/h;85.03°;0.00°;
19565.12s;55°40'5.626775"N 35°23'6.915863"E 35000.00ft;699.6km/h;85.17°;0.00°;
19616.55s;55°40'32.062076"N 35°32'37.443758"E 35000.00ft;699.2km/h;85.30°;0.00°;
19667.98s;55°40'57.719279"N 35°42'7.853877"E 35000.00ft;698.7km/h;85.44°;0.00°;
19719.41s;55°41'22.600006"N 35°51'38.211017"E 35000.00ft;698.4km/h;85.58°;0.00°;
19770.84s;55°41'46.705888"N 36°1'8.598839"E 35000.00ft;698.2km/h;85.71°;0.00°;
19822.27s;55°42'10.038078"N 36°10'39.114288"E 35000.00ft;698.1km/h;85.85°;0.00°;
19873.69s;55°42'32.596711"N 36°20'9.860877"E 35000.00ft;698.2km/h;85.99°;0.00°;
19925.12s;55°42'54.380282"N 36°29'40.941107"E 35000.00ft;698.4km/h;86.13°;0.00°;
19976.55s;55°43'15.384932"N 36°39'12.448510"E 35000.00ft;698.7km/h;86.27°;0.00°;
20027.98s;55°43'35.603503"N 36°48'44.459918"E 35000.00ft;699.1km/h;86.41°;0.00°;
20079.41s;55°43'55.024133"N 36°58'17.028713"E 35000.00ft;699.5km/h;86.55°;0.00°;
20130.84s;55°44'13.627691"N 37°7'50.179839"E 35000.00ft;700.0km/h;86.70°;0.00°;
20182.27s;55°44'31.382002"N 37°17'23.907382"E 35000.00ft;700.6km/h;86.85°;0.00°;
20233.69s;55°44'48.224746"N 37°26'58.175731"E 35000.00ft;701.0km/h;87.02°;0.00°;
20285.12s;55°45'3.980990"N 37°36'32.928518"E 35000.00ft;701.4km/h;87.21°;0.00°;
20285.83s;55°45'4.098707"N 37°36'40.811638"E 35000.00ft;700.0km/h;88.48°;0.00°;
Switched destination to waypoint 4
20337.26s;55°47'33.051457"N 37°28'9.290190"E 35000.00ft;701.7km/h;-62.63°;0.00°;
20388.69s;55°50'1.446957"N 37°19'36.561791"E 35000.00ft;701.9km/h;-62.75°;0.00°;
20440.11s;55°52'29.252297"N 37°11'2.731421"E 35000.00ft;701.9km/h;-62.87°;0.00°;
20491.54s;55°54'56.436780"N 37°2'27.898942"E 35000.00ft;701.8km/h;-62.98°;0.00°;
20542.97s;55°57'22.972342"N 36°53'52.157461"E 35000.00ft;701.5km/h;-63.10°;0.00°;
20594.40s;55°59'48.835277"N 36°45'15.586976"E 35000.00ft;701.2km/h;-63.22°;0.00°;
20645.83s;56°2'14.007561"N 36°36'38.249254"E 35000.00ft;700.7km/h;-63.34°;0.00°;
20697.26s;56°4'38.477708"N 36°28'0.184145"E 35000.00ft;700.3km/h;-63.46°;0.00°;
20748.69s;56°7'2.241203"N 36°19'21.407350"E 35000.00ft;699.8km/h;-63.58°;0.00°;
20800.11s;56°9'25.300494"N 36°10'41.909658"E 35000.00ft;699.3km/h;-63.70°;0.00°;
20851.54s;56°11'47.664607"N 36°2'1.657565"E 35000.00ft;698.9km/h;-63.82°;0.00°;
20902.97s;56°14'9.348394"N 35°53'20.595271"E 35000.00ft;698.5km/h;-63.94°;0.00°;
20954.40s;56°16'30.371450"N 35°44'38.647987"E 35000.00ft;698.3km/h;-64.06°;0.00°;
21005.83s;56°18'50.756716"N 35°35'55.726524"E 35000.00ft;698.1km/h;-64.18°;0.00°;
21057.26s;56°21'10.528832"N 35°27'11.733037"E 35000.00ft;698.1km/h;-64.30°;0.00°;
21108.69s;56°23'29.712288"N 35°18'26.567724"E 35000.00ft;698.3km/h;-64.43°;0.00°;
21160.11s;56°25'48.329494"N 35°9'40.136105"E 35000.00ft;698.6km/h;-64.55°;0.00°;
21211.54s;56°28'6.398906"N 35°0'52.356380"E 35000.00ft;698.9km/h;-64.67°;0.00°;
21262.97s;56°30'23.933375"N 34°52'3.166215"E 35000.00ft;699.4km/h;-64.79°;0.00°;
21314.40s;56°32'40.938885"N 34°43'12.528258"E 35000.00ft;699.9km/h;-64.92°;0.00°;
21365.83s;56°34'57.413853"N 34°34'20.433739"E 35000.00ft;700.4km/h;-65.04°;0.00°;
21417.26s;56°37'13.349063"N 34°25'26.903664"E 35000.00ft;700.9km/h;-65.16°;0.00°;
21468.69s;56°39'28.728279"N 34°16'31.987394"E 35000.00ft;701.3km/h;-65.29°;0.00°;
21520.11s;56°41'43.529469"N 34°7'35.758739"E 35000.00ft;701.6km/h;-65.41°;0.00°;
21571.54s;56°43'57.726499"N 33°58'38.309980"E 35000.00ft;701.8km/h;-65.54°;0.00°;
21622.97s;56°46'11.291113"N 33°49'39.744520"E 35000.00ft;701.9km/h;-65.66°;0.00°;
21674.40s;56°48'24.194985"N 33°40'40.168912"E 35000.00ft;701.8km/h;-65.79°;0.00°;
21725.83s;56°50'36.411649"N 33°31'39.685049"E 35000.00ft;701.6km/h;-65.91°;0.00°;
21777.26s;56°52'47.918169"N 33°22'38.383123"E 35000.00ft;701.3km/h;-66.04°;0.00°;
21828.69s;56°54'58.696440"N 33°13'36.335805"E 35000.00ft;700.9km/h;-66.17°;0.00°;
21880.11s;56°57'8.734085"N 33°4'33.593869"E 35000.00ft;700.4km/h;-66.29°;0.00°;
21931.54s;56°59'18.024939"N 32°55'30.183370"E 35000.00ft;699.9km/h;-66.42°;0.00°;
21982.97s;57°1'26.569148"N 32°46'26.104347"E 35000.00ft;699.5km/h;-66.55°;0.00°;
22034.40s;57°3'34.372908"N 32°37'21.331020"E 35000.00ft;699.0km/h;-66.67°;0.00°;
22085.83s;57°5'41.447865"N 32°28'15.813420"E 35000.00ft;698.6km/h;-66.80°;0.00°;
22137.26s;57°7'47.810224"N 32°19'9.480420"E 35000.00ft;698.3km/h;-66.93°;0.00°;
22188.69s;57°9'53.479565"N 32°10'2.244117"E 35000.00ft;698.2km/h;-67.06°;0.00°;
22240.11s;57°11'58.477422"N 32°0'54.005479"E 35000.00ft;698.1km/h;-67.18°;0.00°;
22291.54s;57°14'2.825674"N 31°51'44.661066"E 35000.00ft;698.2km/h;-67.31°;0.00°;
22342.97s;57°16'6.544833"N 31°42'34.110501"E 35000.00ft;698.4km/h;-67.44°;0.00°;
22394.40s;57°18'9.652348"N 31°33'22.264215"E 35000.00ft;698.8km/h;-67.57°;0.00°;
22445.83s;57°20'12.161059"N 31°24'9.050817"E 35000.00ft;699.2km/h;-67.70°;0.00°;
22497.26s;57°22'14.077972"N 31°14'54.423374"E 35000.00ft;699.7km/h;-67.83°;0.00°;
22548.69s;57°24'15.403476"N 31°5'38.363898"E 35000.00ft;700.2km/h;-67.96°;0.00°;
22600.11s;57°26'16.131133"N 30°56'20.885441"E 35000.00ft;700.7km/h;-68.09°;0.00°;
22651.54s;57°28'16.248050"N 30°47'2.031509"E 35000.00ft;701.2km/h;-68.22°;0.00°;
22702.97s;57°30'15.735830"N 30°37'41.872771"E 35000.00ft;701.5km/h;-68.35°;0.00°;
22754.40s;57°32'14.571977"N 30°28'20.501452"E 35000.00ft;701.8km/h;-68.49°;0.00°;
22805.83s;57°34'12.731606"N 30°18'58.024015"E 35000.00ft;701.9km/h;-68.62°;0.00°;
22857.26s;57°36'10.189269"N 30°9'34.552944"E 35000.00ft;701.9km/h;-68.75°;0.00°;
22908.69s;57°38'6.920711"N 30°0'10.198441"E 35000.00ft;701.7km/h;-68.88°;0.00°;
22960.11s;57°40'2.904432"N 29°50'45.060743"E 35000.00ft;701.4km/h;-69.02°;0.00°;
23011.54s;57°41'58.122927"N 29°41'19.223588"E 35000.00ft;701.0km/h;-69.15°;0.00°;
23062.97s;57°43'52.563577"N 29°31'52.749140"E 35000.00ft;700.6km/h;-69.28°;0.00°;
23114.40s;57°45'46.219169"N 29°22'25.674520"E 35000.00ft;700.1km/h;-69.42°;0.00°;
23165.83s;57°47'39.088062"N 29°12'58.009946"E 35000.00ft;699.6km/h;-69.55°;0.00°;
23217.26s;57°49'31.174027"N 29°3'29.738450"E 35000.00ft;699.1km/h;-69.68°;0.00°;
23268.69s;57°51'22.485789"N 28°54'0.817113"E 35000.00ft;698.7km/h;-69.82°;0.00°;
23320.11s;57°53'13.036302"N 28°44'31.179764"E 35000.00ft;698.4km/h;-69.95°;0.00°;
23371.54s;57°55'2.841767"N 28°35'0.741116"E 35000.00ft;698.2km/h;-70.09°;0.00°;
23422.97s;57°56'51.920440"N 28°25'29.402246"E 35000.00ft;698.1km/h;-70.22°;0.00°;
23474.40s;57°58'40.291263"N 28°15'57.057274"E 35000.00ft;698.2km/h;-70.36°;0.00°;
23525.83s;58°0'27.972387"N 28°6'23.600946"E 35000.00ft;698.4km/h;-70.49°;0.00°;
23577.26s;58°2'14.979685"N 27°56'48.936677"E 35000.00ft;698.7km/h;-70.63°;0.00°;
23628.69s;58°4'1.325367"N 27°47'12.984436"E 35000.00ft;699.1km/h;-70.76°;0.00°;
23680.11s;58°5'47.016828"N 27°37'35.687735"E 35000.00ft;699.5km/h;-70.90°;0.00°;
23731.54s;58°7'32.055868"N 27°27'57.018980"E 35000.00ft;700.1km/h;-71.04°;0.00°;
23782.97s;58°9'16.438366"N 27°18'16.982506"E 35000.00ft;700.6km/h;-71.17°;0.00°;
23834.40s;58°11'0.154480"N 27°8'35.614880"E 35000.00ft;701.0km/h;-71.31°;0.00°;
23885.83s;58°12'43.189344"N 26°58'52.982359"E 35000.00ft;701.4km/h;-71.45°;0.00°;
23937.26s;58°14'25.524199"N 26°49'9.175767"E 35000.00ft;701.7km/h;-71.59°;0.00°;
23988.69s;58°16'7.137818"N 26°39'24.303354"E 35000.00ft;701.9km/h;-71.73°;0.00°;
24040.11s;58°17'48.008078"N 26°29'38.482453"E 35000.00ft;701.9km/h;-71.87°;0.00°;
24091.54s;58°19'28.113511"N 26°19'51.830765"E 35000.00ft;701.8km/h;-72.00°;0.00°;
24142.97s;58°21'7.434706"N 26°10'4.458091"E 35000.00ft;701.5km/h;-72.14°;0.00°;
24194.40s;58°22'45.955453"N 26°0'16.459093"E 35000.00ft;701.2km/h;-72.28°;0.00°;
24245.83s;58°24'23.663581"N 25°50'27.907511"E 35000.00ft;700.7km/h;-72.42°;0.00°;
24297.26s;58°26'0.551481"N 25°40'38.852012"E 35000.00ft;700.3km/h;-72.56°;0.00°;
24348.69s;58°27'36.616310"N 25°30'49.313736"E 35000.00ft;699.8km/h;-72.70°;0.00°;
24400.11s;58°29'11.859905"N 25°20'59.285488"E 35000.00ft;699.3km/h;-72.84°;0.00°;
24451.54s;58°30'46.288443"N 25°11'8.732534"E 35000.00ft;698.9km/h;-72.98°;0.00°;
24502.97s;58°32'19.911864"N 25°1'17.594936"E 35000.00ft;698.5km/h;-73.13°;0.00°;
24554.40s;58°33'52.743073"N 24°51'25.791374"E 35000.00ft;698.3km/h;-73.27°;0.00°;
24605.83s;58°35'24.796972"N 24°41'33.224416"E 35000.00ft;698.1km/h;-73.41°;0.00°;
24657.26s;58°36'56.089326"N 24°31'39.787067"E 35000.00ft;698.1km/h;-73.55°;0.00°;
24708.69s;58°38'26.635536"N 24°21'45.370388"E 35000.00ft;698.3km/h;-73.69°;0.00°;
24760.11s;58°39'56.449383"N 24°11'49.871737"E 35000.00ft;698.6km/h;-73.83°;0.00°;
24811.54s;58°41'25.541838"N 24°1'53.203071"E 35000.00ft;698.9km/h;-73.97°;0.00°;
24862.97s;58°42'53.920047"N 23°51'55.298580"E 35000.00ft;699.4km/h;-74.12°;0.00°;
24914.40s;58°44'21.586596"N 23°41'56.120846"E 35000.00ft;699.9km/h;-74.26°;0.00°;
24965.83s;58°45'48.539150"N 23°31'55.664825"E 35000.00ft;700.4km/h;-74.40°;0.00°;
25017.26s;58°47'14.770516"N 23°21'53.959095"E 35000.00ft;700.9km/h;-74.55°;0.00°;
25068.69s;58°48'40.269137"N 23°11'51.064149"E 35000.00ft;701.3km/h;-74.69°;0.00°;
25120.11s;58°50'5.019962"N 23°1'47.067897"E 35000.00ft;701.6km/h;-74.83°;0.00°;
25171.54s;58°51'29.005595"N 22°51'42.078846"E 35000.00ft;701.8km/h;-74.98°;0.00°;
25222.97s;58°52'52.207592"N 22°41'36.217766"E 35000.00ft;701.9km/h;-75.12°;0.00°;
25274.40s;58°54'14.607773"N 22°31'29.608681"E 35000.00ft;701.8km/h;-75.27°;0.00°;
25325.83s;58°55'36.189426"N 22°21'22.370081"E 35000.00ft;701.6km/h;-75.41°;0.00°;
25377.26s;58°56'56.938307"N 22°11'14.607032"E 35000.00ft;701.3km/h;-75.56°;0.00°;
25428.69s;58°58'16.843392"N 22°1'6.404677"E 35000.00ft;700.9km/h;-75.71°;0.00°;
25480.11s;58°59'35.897354"N 21°50'57.823401"E 35000.00ft;700.4km/h;-75.85°;0.00°;
25531.54s;59°0'54.096778"N 21°40'48.895737"E 35000.00ft;699.9km/h;-76.00°;0.00°;
25582.97s;59°2'11.442117"N 21°30'39.625013"E 35000.00ft;699.5km/h;-76.14°;0.00°;
25634.40s;59°3'27.937445"N 21°20'29.985660"E 35000.00ft;699.0km/h;-76.29°;0.00°;
25685.83s;59°4'43.590002"N 21°10'19.925139"E 35000.00ft;698.6km/h;-76.44°;0.00°;
25737.26s;59°5'58.409573"N 21°0'9.367418"E 35000.00ft;698.3km/h;-76.58°;0.00°;
25788.69s;59°7'12.407709"N 20°49'58.217946"E 35000.00ft;698.2km/h;-76.73°;0.00°;
25840.11s;59°8'25.596841"N 20°39'46.370024"E 35000.00ft;698.1km/h;-76.88°;0.00°;
25891.54s;59°9'37.989294"N 20°29'33.712344"E 35000.00ft;698.2km/h;-77.02°;0.00°;
25942.97s;59°10'49.596286"N 20°19'20.137338"E 35000.00ft;698.4km/h;-77.17°;0.00°;
25994.40s;59°12'0.426960"N 20°9'5.549789"E 35000.00ft;698.8km/h;-77.32°;0.00°;
26045.83s;59°13'10.487550"N 19°58'49.875000"E 35000.00ft;699.2km/h;-77.47°;0.00°;
26097.26s;59°14'19.780751"N 19°48'33.065709"E 35000.00ft;699.7km/h;-77.62°;0.00°;
26148.69s;59°15'28.305379"N 19°38'15.106970"E 35000.00ft;700.2km/h;-77.76°;0.00°;
26200.11s;59°16'36.056361"N 19°27'56.018379"E 35000.00ft;700.7km/h;-77.91°;0.00°;
26251.54s;59°17'43.025069"N 19°17'35.853288"E 35000.00ft;701.2km/h;-78.06°;0.00°;
26302.97s;59°18'49.199970"N 19°7'14.695038"E 35000.00ft;701.5km/h;-78.21°;0.00°;
26354.40s;59°19'54.567501"N 18°56'52.650632"E 35000.00ft;701.8km/h;-78.36°;0.00°;
26405.83s;59°20'59.113095"N 18°46'29.842537"E 35000.00ft;701.9km/h;-78.51°;0.00°;
26457.26s;59°22'2.822221"N 18°36'6.399536"E 35000.00ft;701.9km/h;-78.66°;0.00°;
26508.69s;59°23'5.681356"N 18°25'42.447519"E 35000.00ft;701.7km/h;-78.81°;0.00°;
26560.11s;59°24'7.678804"N 18°15'18.101000"E 35000.00ft;701.4km/h;-78.96°;0.00°;
26611.54s;59°25'8.805313"N 18°4'53.455941"E 35000.00ft;701.0km/h;-79.11°;0.00°;
26662.97s;59°26'9.054470"N 17°54'28.584222"E 35000.00ft;700.6km/h;-79.27°;0.00°;
26714.40s;59°27'8.422882"N 17°44'3.529907"E 35000.00ft;700.1km/h;-79.42°;0.00°;
26765.83s;59°28'6.910152"N 17°33'38.307296"E 35000.00ft;699.6km/h;-79.57°;0.00°;
26817.26s;59°29'4.518683"N 17°23'12.900732"E 35000.00ft;699.1km/h;-79.72°;0.00°;
