time;position;tas;heading_angle;climb_angle;
87642.14s;42°3'9.655431"N 58°10'24.463130"W 30000.00ft;400.9km/h;-91.03°;0.00°;
87732.14s;42°3'3.354280"N 58°17'42.545238"W 30000.00ft;402.6km/h;-91.11°;0.00°;
87822.14s;42°2'56.569803"N 58°25'1.821311"W 30000.00ft;403.7km/h;-91.19°;0.00°;
87912.14s;42°2'49.312533"N 58°32'21.418323"W 30000.00ft;404.0km/h;-91.27°;0.00°;
88002.14s;42°2'41.598045"N 58°39'40.387609"W 30000.00ft;403.4km/h;-91.36°;0.00°;
88092.14s;42°2'33.443515"N 58°46'57.911301"W 30000.00ft;402.1km/h;-91.44°;0.00°;
88182.14s;42°2'24.863504"N 58°54'13.480222"W 30000.00ft;400.4km/h;-91.52°;0.00°;
88272.14s;42°2'15.866007"N 59°1'27.004465"W 30000.00ft;398.5km/h;-91.60°;0.00°;
88362.14s;42°2'6.449807"N 59°8'38.832546"W 30000.00ft;397.0km/h;-91.68°;0.00°;
88452.14s;42°1'56.603922"N 59°15'49.674984"W 30000.00ft;396.1km/h;-91.76°;0.00°;
88542.14s;42°1'46.309442"N 59°23'0.448972"W 30000.00ft;396.1km/h;-91.84°;0.00°;
88632.14s;42°1'35.543454"N 59°30'12.078020"W 30000.00ft;396.9km/h;-91.92°;0.00°;
88722.14s;42°1'24.284249"N 59°37'25.290260"W 30000.00ft;398.4km/h;-92.00°;0.00°;
88812.14s;42°1'12.516628"N 59°44'40.459370"W 30000.00ft;400.3km/h;-92.08°;0.00°;
88902.14s;42°1'0.236041"N 59°51'57.522805"W 30000.00ft;402.0km/h;-92.17°;0.00°;
88992.14s;42°0'47.450502"N 59°59'15.995144"W 30000.00ft;403.4km/h;-92.25°;0.00°;
89082.14s;42°0'34.179658"N 60°6'35.073620"W 30000.00ft;404.0km/h;-92.33°;0.00°;
89172.14s;42°0'20.451029"N 60°13'53.812806"W 30000.00ft;403.7km/h;-92.41°;0.00°;
89262.14s;42°0'6.294129"N 60°21'11.330370"W 30000.00ft;402.6km/h;-92.49°;0.00°;
89352.14s;41°59'51.733703"N 60°28'26.999012"W 30000.00ft;401.0km/h;-92.57°;0.00°;
89442.14s;41°59'36.783650"N 60°35'40.582772"W 30000.00ft;399.1km/h;-92.66°;0.00°;
89532.14s;41°59'21.443119"N 60°42'52.287986"W 30000.00ft;397.4km/h;-92.74°;0.00°;
89622.14s;41°59'5.695847"N 60°50'2.717817"W 30000.00ft;396.3km/h;-92.82°;0.00°;
89712.14s;41°58'49.513046"N 60°57'12.740298"W 30000.00ft;396.0km/h;-92.90°;0.00°;
89802.14s;41°58'32.859374"N 61°4'23.298671"W 30000.00ft;396.6km/h;-92.98°;0.00°;
89892.14s;41°58'15.700724"N 61°11'35.205377"W 30000.00ft;397.9km/h;-93.06°;0.00°;
89982.14s;41°57'58.012127"N 61°18'48.964629"W 30000.00ft;399.6km/h;-93.14°;0.00°;
90072.14s;41°57'39.783969"N 61°26'4.662209"W 30000.00ft;401.5km/h;-93.22°;0.00°;
90162.14s;41°57'21.024996"N 61°33'21.946533"W 30000.00ft;403.0km/h;-93.30°;0.00°;
90252.14s;41°57'1.761296"N 61°40'40.105047"W 30000.00ft;403.9km/h;-93.38°;0.00°;
90342.14s;41°56'42.031256"N 61°47'58.219303"W 30000.00ft;403.9km/h;-93.47°;0.00°;
90432.14s;41°56'21.877465"N 61°55'15.364856"W 30000.00ft;403.1km/h;-93.55°;0.00°;
90522.14s;41°56'1.337256"N 62°2'30.812399"W 30000.00ft;401.6km/h;-93.63°;0.00°;
90612.14s;41°55'40.434001"N 62°9'44.186294"W 30000.00ft;399.7km/h;-93.71°;0.00°;
90702.14s;41°55'19.171195"N 62°16'55.545952"W 30000.00ft;398.0km/h;-93.79°;0.00°;
90792.14s;41°54'57.530831"N 62°24'5.372353"W 30000.00ft;396.6km/h;-93.87°;0.00°;
90882.14s;41°54'35.476594"N 62°31'14.462683"W 30000.00ft;396.0km/h;-93.95°;0.00°;
90972.14s;41°54'12.961362"N 62°38'23.756090"W 30000.00ft;396.3km/h;-94.03°;0.00°;
91062.14s;41°53'49.937438"N 62°45'34.128551"W 30000.00ft;397.4km/h;-94.11°;0.00°;
91152.14s;41°53'26.367308"N 62°52'46.201592"W 30000.00ft;399.0km/h;-94.19°;0.00°;
91242.14s;41°53'2.232504"N 63°0'0.206547"W 30000.00ft;400.9km/h;-94.27°;0.00°;
91332.14s;41°52'37.538527"N 63°7'15.933925"W 30000.00ft;402.6km/h;-94.35°;0.00°;
91422.14s;41°52'12.314566"N 63°14'32.778891"W 30000.00ft;403.7km/h;-94.43°;0.00°;
91512.14s;41°51'46.607889"N 63°21'49.872907"W 30000.00ft;404.0km/h;-94.52°;0.00°;
91602.14s;41°51'20.473952"N 63°29'6.272797"W 30000.00ft;403.4km/h;-94.60°;0.00°;
91692.14s;41°50'53.964295"N 63°36'21.165998"W 30000.00ft;402.1km/h;-94.68°;0.00°;
91782.14s;41°50'27.114870"N 63°43'34.047241"W 30000.00ft;400.4km/h;-94.76°;0.00°;
91872.14s;41°49'59.937458"N 63°50'44.828174"W 30000.00ft;398.5km/h;-94.84°;0.00°;
91962.14s;41°49'32.416245"N 63°57'53.856060"W 30000.00ft;397.0km/h;-94.92°;0.00°;
92052.14s;41°49'4.510487"N 64°5'1.837523"W 30000.00ft;396.1km/h;-95.00°;0.00°;
92142.14s;41°48'36.162868"N 64°12'9.684006"W 30000.00ft;396.1km/h;-95.08°;0.00°;
92232.14s;41°48'7.311840"N 64°19'18.312655"W 30000.00ft;396.9km/h;-95.16°;0.00°;
92322.14s;41°47'37.905273"N 64°26'28.446058"W 30000.00ft;398.4km/h;-95.24°;0.00°;
92412.14s;41°47'7.912417"N 64°33'40.454482"W 30000.00ft;400.3km/h;-95.32°;0.00°;
92502.14s;41°46'37.331454"N 64°40'54.274994"W 30000.00ft;402.0km/h;-95.40°;0.00°;
92592.14s;41°46'6.190829"N 64°48'9.425039"W 30000.00ft;403.4km/h;-95.48°;0.00°;
92682.14s;41°45'34.543883"N 64°55'25.107491"W 30000.00ft;404.0km/h;-95.56°;0.00°;
92772.14s;41°45'2.457772"N 65°2'40.384203"W 30000.00ft;403.7km/h;-95.64°;0.00°;
92862.14s;41°44'29.998969"N 65°9'54.380204"W 30000.00ft;402.6km/h;-95.72°;0.00°;
92952.14s;41°43'57.218477"N 65°17'6.474011"W 30000.00ft;401.0km/h;-95.81°;0.00°;
93042.14s;41°43'24.140062"N 65°24'16.432582"W 30000.00ft;399.1km/h;-95.89°;0.00°;
93132.14s;41°42'50.754245"N 65°31'24.461526"W 30000.00ft;397.4km/h;-95.97°;0.00°;
93222.14s;41°42'17.019551"N 65°38'31.159693"W 30000.00ft;396.3km/h;-96.05°;0.00°;
93312.14s;41°41'42.870942"N 65°45'37.388082"W 30000.00ft;396.0km/h;-96.12°;0.00°;
93402.14s;41°41'8.233713"N 65°52'44.081687"W 30000.00ft;396.6km/h;-96.20°;0.00°;
93492.14s;41°40'33.039895"N 65°59'52.045327"W 30000.00ft;397.9km/h;-96.28°;0.00°;
93582.14s;41°39'57.243562"N 66°7'1.777961"W 30000.00ft;399.6km/h;-96.36°;0.00°;
93672.14s;41°39'20.831619"N 66°14'13.363776"W 30000.00ft;401.5km/h;-96.44°;0.00°;
93762.14s;41°38'43.827592"N 66°21'26.453747"W 30000.00ft;403.0km/h;-96.52°;0.00°;
93852.14s;41°38'6.287386"N 66°28'40.341632"W 30000.00ft;403.9km/h;-96.60°;0.00°;
93942.14s;41°37'28.287762"N 66°35'54.117781"W 30000.00ft;403.9km/h;-96.68°;0.00°;
94032.14s;41°36'49.909892"N 66°43'6.867179"W 30000.00ft;403.1km/h;-96.77°;0.00°;
94122.14s;41°36'11.221517"N 66°50'17.868522"W 30000.00ft;401.6km/h;-96.85°;0.00°;
94212.14s;41°35'32.261645"N 66°57'26.750941"W 30000.00ft;399.7km/h;-96.93°;0.00°;
94302.14s;41°34'53.031270"N 67°4'33.574250"W 30000.00ft;398.0km/h;-97.01°;0.00°;
94392.14s;41°34'13.492324"N 67°11'38.815275"W 30000.00ft;396.6km/h;-97.09°;0.00°;
94482.14s;41°33'33.575290"N 67°18'43.263324"W 30000.00ft;396.0km/h;-97.16°;0.00°;
94572.14s;41°32'53.193966"N 67°25'47.847615"W 30000.00ft;396.3km/h;-97.24°;0.00°;
94662.14s;41°32'12.264246"N 67°32'53.434337"W 30000.00ft;397.4km/h;-97.32°;0.00°;
94752.14s;41°31'30.722825"N 67°40'0.637577"W 30000.00ft;399.0km/h;-97.40°;0.00°;
94842.14s;41°30'48.541697"N 67°47'9.685325"W 30000.00ft;400.9km/h;-97.48°;0.00°;
94932.14s;41°30'5.735158"N 67°54'20.369720"W 30000.00ft;402.6km/h;-97.56°;0.00°;
95022.14s;41°29'22.357612"N 68°1'32.092335"W 30000.00ft;403.7km/h;-97.64°;0.00°;
95112.14s;41°28'38.492465"N 68°8'43.994553"W 30000.00ft;404.0km/h;-97.72°;0.00°;
95202.14s;41°27'54.234370"N 68°15'55.144549"W 30000.00ft;403.4km/h;-97.80°;0.00°;
95292.14s;41°27'9.668594"N 68°23'4.740085"W 30000.00ft;402.1km/h;-97.88°;0.00°;
95382.14s;41°26'24.852021"N 68°30'12.282910"W 30000.00ft;400.4km/h;-97.96°;0.00°;
95472.14s;41°25'39.800040"N 68°37'17.686767"W 30000.00ft;398.5km/h;-98.04°;0.00°;
95562.14s;41°24'54.482362"N 68°44'21.295541"W 30000.00ft;397.0km/h;-98.12°;0.00°;
95652.14s;41°24'8.828880"N 68°51'23.807664"W 30000.00ft;396.1km/h;-98.20°;0.00°;
95742.14s;41°23'22.744455"N 68°58'26.123304"W 30000.00ft;396.1km/h;-98.28°;0.00°;
95832.14s;41°22'36.129509"N 69°5'29.147719"W 30000.00ft;396.9km/h;-98.36°;0.00°;
95922.14s;41°21'48.901983"N 69°12'33.593643"W 30000.00ft;398.4km/h;-98.43°;0.00°;
96012.14s;41°21'1.015816"N 69°19'39.825786"W 30000.00ft;400.3km/h;-98.51°;0.00°;
96102.14s;41°20'12.471825"N 69°26'47.781302"W 30000.00ft;402.0km/h;-98.59°;0.00°;
96192.14s;41°19'23.318451"N 69°33'56.983516"W 30000.00ft;403.4km/h;-98.67°;0.00°;
96282.14s;41°18'33.642021"N 69°41'6.645819"W 30000.00ft;404.0km/h;-98.75°;0.00°;
96372.14s;41°17'43.548472"N 69°48'15.843036"W 30000.00ft;403.7km/h;-98.83°;0.00°;
96462.14s;41°16'53.140393"N 69°55'23.712834"W 30000.00ft;402.6km/h;-98.91°;0.00°;
96552.14s;41°16'2.494382"N 70°2'29.643261"W 30000.00ft;401.0km/h;-98.99°;0.00°;
96642.14s;41°15'11.643713"N 70°9'33.405552"W 30000.00ft;399.1km/h;-99.07°;0.00°;
96732.14s;41°14'20.570266"N 70°16'35.203327"W 30000.00ft;397.4km/h;-99.15°;0.00°;
96822.14s;41°13'29.207683"N 70°23'35.627518"W 30000.00ft;396.3km/h;-99.23°;0.00°;
96912.14s;41°12'37.455224"N 70°30'35.526950"W 30000.00ft;396.0km/h;-99.31°;0.00°;
97002.14s;41°11'45.199447"N 70°37'35.822822"W 30000.00ft;396.6km/h;-99.38°;0.00°;
97092.14s;41°10'52.339032"N 70°44'37.307587"W 30000.00ft;397.9km/h;-99.46°;0.00°;
97182.14s;41°9'58.807330"N 70°51'40.472047"W 30000.00ft;399.6km/h;-99.54°;0.00°;
97272.14s;41°9'4.587630"N 70°58'45.398349"W 30000.00ft;401.5km/h;-99.62°;0.00°;
97362.14s;41°8'9.717685"N 71°5'51.742131"W 30000.00ft;403.0km/h;-99.70°;0.00°;
97452.14s;41°7'14.282320"N 71°12'58.807640"W 30000.00ft;403.9km/h;-99.78°;0.00°;
97542.14s;41°6'18.395558"N 71°20'5.699361"W 30000.00ft;403.9km/h;-99.86°;0.00°;
97632.14s;41°5'22.176000"N 71°27'11.517027"W 30000.00ft;403.1km/h;-99.94°;0.00°;
97722.14s;41°4'25.720784"N 71°34'15.551473"W 30000.00ft;401.6km/h;-100.02°;0.00°;
97812.14s;41°3'29.083832"N 71°41'17.438654"W 30000.00ft;399.7km/h;-100.10°;0.00°;
97902.14s;41°2'32.263259"N 71°48'17.238305"W 30000.00ft;398.0km/h;-100.18°;0.00°;
97992.14s;41°1'35.200894"N 71°55'15.420184"W 30000.00ft;396.6km/h;-100.25°;0.00°;
98082.14s;41°0'37.794188"N 72°2'12.760988"W 30000.00ft;396.0km/h;-100.33°;0.00°;
98172.14s;40°59'39.918067"N 72°9'10.174477"W 30000.00ft;396.3km/h;-100.41°;0.00°;
98262.14s;40°58'41.452041"N 72°16'8.511888"W 30000.00ft;397.4km/h;-100.49°;0.00°;
98352.14s;40°57'42.306667"N 72°23'8.376154"W 30000.00ft;399.0km/h;-100.57°;0.00°;
98442.14s;40°56'42.443527"N 72°30'9.990401"W 30000.00ft;400.9km/h;-100.65°;0.00°;
98532.14s;40°55'41.884247"N 72°37'13.149340"W 30000.00ft;402.6km/h;-100.73°;0.00°;
98622.14s;40°54'40.706402"N 72°44'17.264056"W 30000.00ft;403.7km/h;-100.81°;0.00°;
98712.14s;40°53'39.027015"N 72°51'21.490341"W 30000.00ft;404.0km/h;-100.89°;0.00°;
98802.14s;40°52'36.977038"N 72°58'24.912497"W 30000.00ft;403.4km/h;-100.97°;0.00°;
98892.14s;40°51'34.672267"N 73°5'26.742489"W 30000.00ft;402.1km/h;-101.05°;0.00°;
98982.14s;40°50'32.186971"N 73°12'26.491007"W 30000.00ft;400.4km/h;-101.13°;0.00°;
99072.14s;40°49'29.535972"N 73°19'24.073174"W 30000.00ft;398.5km/h;-101.22°;0.00°;
99162.14s;40°48'26.669071"N 73°26'19.825871"W 30000.00ft;397.0km/h;-101.30°;0.00°;
99252.14s;40°47'23.478763"N 73°33'14.432897"W 30000.00ft;396.1km/h;-101.38°;0.00°;
99342.14s;40°46'19.818618"N 73°40'8.774027"W 30000.00ft;396.1km/h;-101.47°;0.00°;
99432.14s;40°45'15.524693"N 73°47'3.729921"W 30000.00ft;396.9km/h;-101.56°;0.00°;
99522.14s;40°44'10.416260"N 73°53'59.980109"W 30000.00ft;398.4km/h;-101.67°;0.00°;
99545.90s;40°43'52.916618"N 73°55'49.908303"W 30000.00ft;398.9km/h;-101.86°;0.00°;
Switched destination to waypoint 10
99597.33s;40°46'38.005127"N 73°49'43.037862"W 30000.00ft;699.9km/h;59.29°;0.00°;
99648.76s;40°49'23.208319"N 73°43'34.680429"W 30000.00ft;701.8km/h;59.36°;0.00°;
99700.18s;40°52'8.492654"N 73°37'24.898381"W 30000.00ft;703.5km/h;59.42°;0.00°;
99751.61s;40°54'53.795432"N 73°31'13.820421"W 30000.00ft;705.0km/h;59.49°;0.00°;
99803.04s;40°57'39.029352"N 73°25'1.632435"W 30000.00ft;706.1km/h;59.56°;0.00°;
99854.47s;41°0'24.088831"N 73°18'48.564206"W 30000.00ft;706.8km/h;59.63°;0.00°;
99905.90s;41°3'8.857603"N 73°12'34.872915"W 30000.00ft;707.0km/h;59.69°;0.00°;
99957.33s;41°5'53.217070"N 73°6'20.824619"W 30000.00ft;706.7km/h;59.76°;0.00°;
100008.76s;41°8'37.054777"N 73°0'6.675039"W 30000.00ft;705.9km/h;59.83°;0.00°;
100060.18s;41°11'20.272408"N 72°53'52.651030"W 30000.00ft;704.7km/h;59.90°;0.00°;
100111.61s;41°14'2.792734"N 72°47'38.934092"W 30000.00ft;703.1km/h;59.97°;0.00°;
100163.04s;41°16'44.565012"N 72°41'25.647099"W 30000.00ft;701.3km/h;60.04°;0.00°;
100214.47s;41°19'25.568450"N 72°35'12.845232"W 30000.00ft;699.5km/h;60.11°;0.00°;
100265.90s;41°22'5.813511"N 72°29'0.511771"W 30000.00ft;697.6km/h;60.18°;0.00°;
100317.33s;41°24'45.340950"N 72°22'48.559071"W 30000.00ft;696.0km/h;60.24°;0.00°;
100368.76s;41°27'24.218687"N 72°16'36.834664"W 30000.00ft;694.6km/h;60.31°;0.00°;
100420.18s;41°30'2.536731"N 72°10'25.132059"W 30000.00ft;693.6km/h;60.38°;0.00°;
100471.61s;41°32'40.400535"N 72°4'13.205467"W 30000.00ft;693.1km/h;60.45°;0.00°;
100523.04s;41°35'17.923268"N 71°58'0.787413"W 30000.00ft;693.1km/h;60.52°;0.00°;
100574.47s;41°37'55.217563"N 71°51'47.607950"W 30000.00ft;693.5km/h;60.59°;0.00°;
100625.90s;41°40'32.387331"N 71°45'33.414107"W 30000.00ft;694.5km/h;60.66°;0.00°;
100677.33s;41°43'9.520245"N 71°39'17.988160"W 30000.00ft;695.8km/h;60.73°;0.00°;
100728.76s;41°45'46.681415"N 71°33'1.163413"W 30000.00ft;697.4km/h;60.80°;0.00°;
100780.18s;41°48'23.908722"N 71°26'42.836332"W 30000.00ft;699.3km/h;60.87°;0.00°;
100831.61s;41°51'1.210130"N 71°20'22.974159"W 30000.00ft;701.2km/h;60.94°;0.00°;
100883.04s;41°53'38.563168"N 71°14'1.617446"W 30000.00ft;702.9km/h;61.01°;0.00°;
100934.47s;41°56'15.916603"N 71°7'38.877296"W 30000.00ft;704.5km/h;61.08°;0.00°;
100985.90s;41°58'53.194191"N 71°1'14.927519"W 30000.00ft;705.8km/h;61.15°;0.00°;
101037.33s;42°1'30.300196"N 70°54'49.992235"W 30000.00ft;706.6km/h;61.22°;0.00°;
101088.76s;42°4'7.126308"N 70°48'24.329815"W 30000.00ft;707.0km/h;61.30°;0.00°;
101140.18s;42°6'43.559414"N 70°41'58.214306"W 30000.00ft;706.8km/h;61.37°;0.00°;
101191.61s;42°9'19.489697"N 70°35'31.915663"W 30000.00ft;706.2km/h;61.44°;0.00°;
101243.04s;42°11'54.818448"N 70°29'5.680233"W 30000.00ft;705.1km/h;61.51°;0.00°;
101294.47s;42°14'29.465037"N 70°22'39.712877"W 30000.00ft;703.7km/h;61.59°;0.00°;
101345.90s;42°17'3.372563"N 70°16'14.162044"W 30000.00ft;702.0km/h;61.66°;0.00°;
101397.33s;42°19'36.511752"N 70°9'49.108871"W 30000.00ft;700.1km/h;61.73°;0.00°;
101448.76s;42°22'8.882862"N 70°3'24.561120"W 30000.00ft;698.2km/h;61.80°;0.00°;
101500.18s;42°24'40.515445"N 69°57'0.452397"W 30000.00ft;696.5km/h;61.88°;0.00°;
101551.61s;42°27'11.466006"N 69°50'36.646724"W 30000.00ft;695.0km/h;61.95°;0.00°;
101603.04s;42°29'41.813731"N 69°44'12.948147"W 30000.00ft;693.9km/h;62.02°;0.00°;
101654.47s;42°32'11.654607"N 69°37'49.114710"W 30000.00ft;693.2km/h;62.09°;0.00°;
101705.90s;42°34'41.094355"N 69°31'24.875775"W 30000.00ft;693.0km/h;62.17°;0.00°;
101757.33s;42°37'10.240691"N 69°24'59.951467"W 30000.00ft;693.3km/h;62.24°;0.00°;
101808.76s;42°39'39.195489"N 69°18'34.072832"W 30000.00ft;694.1km/h;62.31°;0.00°;
101860.18s;42°42'8.047389"N 69°12'7.001259"W 30000.00ft;695.3km/h;62.39°;0.00°;
101911.61s;42°44'36.865397"N 69°5'38.545766"W 30000.00ft;696.9km/h;62.46°;0.00°;
101963.04s;42°47'5.693930"N 68°59'8.576885"W 30000.00ft;698.7km/h;62.53°;0.00°;
102014.47s;42°49'34.549654"N 68°52'37.036161"W 30000.00ft;700.5km/h;62.61°;0.00°;
102065.90s;42°52'3.420337"N 68°46'3.940537"W 30000.00ft;702.4km/h;62.68°;0.00°;
102117.33s;42°54'32.265792"N 68°39'29.381325"W 30000.00ft;704.0km/h;62.76°;0.00°;
102168.76s;42°57'1.020836"N 68°32'53.517799"W 30000.00ft;705.4km/h;62.83°;0.00°;
102220.18s;42°59'29.600020"N 68°26'16.565877"W 30000.00ft;706.4km/h;62.91°;0.00°;
102271.61s;43°1'57.903816"N 68°19'38.782678"W 30000.00ft;706.9km/h;62.98°;0.00°;
102323.04s;43°4'25.825768"N 68°13'0.448065"W 30000.00ft;706.9km/h;63.06°;0.00°;
102374.47s;43°6'53.260111"N 68°6'21.844496"W 30000.00ft;706.5km/h;63.14°;0.00°;
102425.90s;43°9'20.109301"N 67°59'43.236627"W 30000.00ft;705.5km/h;63.21°;0.00°;
102477.33s;43°11'46.290906"N 67°53'4.852149"W 30000.00ft;704.2km/h;63.29°;0.00°;
102528.76s;43°14'11.743374"N 67°46'26.865238"W 30000.00ft;702.6km/h;63.37°;0.00°;
102580.18s;43°16'36.430264"N 67°39'49.383821"W 30000.00ft;700.7km/h;63.44°;0.00°;
102631.61s;43°19'0.342649"N 67°33'12.441600"W 30000.00ft;698.8km/h;63.52°;0.00°;
102683.04s;43°21'23.499525"N 67°26'35.995403"W 30000.00ft;697.1km/h;63.60°;0.00°;
102734.47s;43°23'45.946205"N 67°19'59.928096"W 30000.00ft;695.5km/h;63.67°;0.00°;
102785.90s;43°26'7.750833"N 67°13'24.056834"W 30000.00ft;694.2km/h;63.75°;0.00°;
102837.33s;43°28'28.999266"N 67°6'48.146080"W 30000.00ft;693.4km/h;63.83°;0.00°;
102888.76s;43°30'49.788713"N 67°0'11.924467"W 30000.00ft;693.0km/h;63.90°;0.00°;
102940.18s;43°33'10.220584"N 66°53'35.104285"W 30000.00ft;693.2km/h;63.98°;0.00°;
102991.61s;43°35'30.393073"N 66°46'57.402195"W 30000.00ft;693.8km/h;64.06°;0.00°;
103043.04s;43°37'50.394015"N 66°40'18.559689"W 30000.00ft;694.9km/h;64.14°;0.00°;
103094.47s;43°40'10.294513"N 66°33'38.361794"W 30000.00ft;696.3km/h;64.21°;0.00°;
103145.90s;43°42'30.143811"N 66°26'56.652694"W 30000.00ft;698.0km/h;64.29°;0.00°;
103197.33s;43°44'49.965773"N 66°20'13.347116"W 30000.00ft;699.9km/h;64.37°;0.00°;
103248.76s;43°47'9.757191"N 66°13'28.436658"W 30000.00ft;701.8km/h;64.45°;0.00°;
103300.18s;43°49'29.488074"N 66°6'41.990588"W 30000.00ft;703.5km/h;64.53°;0.00°;
103351.61s;43°51'49.103848"N 65°59'54.151033"W 30000.00ft;705.0km/h;64.61°;0.00°;
103403.04s;43°54'8.529320"N 65°53'5.122915"W 30000.00ft;706.1km/h;64.69°;0.00°;
103454.47s;43°56'27.674103"N 65°46'15.159307"W 30000.00ft;706.8km/h;64.77°;0.00°;
103505.90s;43°58'46.439096"N 65°39'24.543287"W 30000.00ft;707.0km/h;64.85°;0.00°;
103557.33s;44°1'4.723550"N 65°32'33.567570"W 30000.00ft;706.7km/h;64.93°;0.00°;
103608.76s;44°3'22.432205"N 65°25'42.513385"W 30000.00ft;705.9km/h;65.01°;0.00°;
103660.18s;44°5'39.481974"N 65°18'51.630122"W 30000.00ft;704.7km/h;65.10°;0.00°;
103711.61s;44°7'55.807709"N 65°12'1.117216"W 30000.00ft;703.1km/h;65.18°;0.00°;
103763.04s;44°10'11.366615"N 65°5'11.109581"W 30000.00ft;701.3km/h;65.26°;0.00°;
103814.47s;44°12'26.141026"N 64°58'21.667666"W 30000.00ft;699.5km/h;65.34°;0.00°;
103865.90s;44°14'40.139325"N 64°51'32.772837"W 30000.00ft;697.6km/h;65.42°;0.00°;
103917.33s;44°16'53.394964"N 64°44'44.328460"W 30000.00ft;696.0km/h;65.51°;0.00°;
103968.76s;44°19'5.963645"N 64°37'56.166585"W 30000.00ft;694.6km/h;65.59°;0.00°;
104020.18s;44°21'17.918869"N 64°31'8.059777"W 30000.00ft;693.6km/h;65.67°;0.00°;
104071.61s;44°23'29.346144"N 64°24'19.737219"W 30000.00ft;693.1km/h;65.76°;0.00°;
104123.04s;44°25'40.336248"N 64°17'30.903918"W 30000.00ft;693.1km/h;65.84°;0.00°;
104174.47s;44°27'50.977931"N 64°10'41.261574"W 30000.00ft;693.5km/h;65.93°;0.00°;
104225.90s;44°30'1.350441"N 64°3'50.529514"W 30000.00ft;694.5km/h;66.02°;0.00°;
104277.33s;44°32'11.515973"N 63°56'58.463931"W 30000.00ft;695.8km/h;66.11°;0.00°;
104328.76s;44°34'21.511508"N 63°50'4.873368"W 30000.00ft;697.4km/h;66.20°;0.00°;
104380.18s;44°36'31.336559"N 63°43'9.626855"W 30000.00ft;699.3km/h;66.30°;0.00°;
104431.61s;44°38'40.913855"N 63°36'12.639634"W 30000.00ft;701.2km/h;66.41°;0.00°;
104442.80s;44°39'8.765168"N 63°34'41.646934"W 30000.00ft;701.6km/h;66.72°;0.00°;
Switched destination to waypoint 11
104494.23s;44°42'5.600253"N 63°28'18.471871"W 30000.00ft;703.3km/h;57.02°;0.00°;
104545.66s;44°45'2.460565"N 63°21'53.816587"W 30000.00ft;704.8km/h;57.09°;0.00°;
104597.08s;44°47'59.255281"N 63°15'27.866565"W 30000.00ft;706.0km/h;57.17°;0.00°;
104648.51s;44°50'55.873159"N 63°9'0.854856"W 30000.00ft;706.7km/h;57.24°;0.00°;
104699.94s;44°53'52.190544"N 63°2'33.045360"W 30000.00ft;707.0km/h;57.32°;0.00°;
104751.37s;44°56'48.080239"N 62°56'4.713812"W 30000.00ft;706.7km/h;57.39°;0.00°;
104802.80s;44°59'43.420595"N 62°49'36.127855"W 30000.00ft;706.0km/h;57.47°;0.00°;
104854.23s;45°2'38.104154"N 62°43'7.527621"W 30000.00ft;704.8km/h;57.55°;0.00°;
104905.66s;45°5'32.045243"N 62°36'39.108235"W 30000.00ft;703.3km/h;57.62°;0.00°;
104957.08s;45°8'25.185960"N 62°30'11.005507"W 30000.00ft;701.6km/h;57.70°;0.00°;
105008.51s;45°11'17.500133"N 62°23'43.285856"W 30000.00ft;699.7km/h;57.78°;0.00°;
105059.94s;45°14'8.994990"N 62°17'15.941222"W 30000.00ft;697.8km/h;57.85°;0.00°;
105111.37s;45°16'59.710399"N 62°10'48.889339"W 30000.00ft;696.1km/h;57.93°;0.00°;
105162.80s;45°19'49.715783"N 62°4'21.979368"W 30000.00ft;694.7km/h;58.00°;0.00°;
105214.23s;45°22'39.104905"N 61°57'55.002507"W 30000.00ft;693.7km/h;58.08°;0.00°;
105265.66s;45°25'27.988930"N 61°51'27.706827"W 30000.00ft;693.1km/h;58.16°;0.00°;
105317.08s;45°28'16.488258"N 61°44'59.815263"W 30000.00ft;693.0km/h;58.23°;0.00°;
105368.51s;45°31'4.723734"N 61°38'31.045485"W 30000.00ft;693.4km/h;58.31°;0.00°;
105419.94s;45°33'52.807848"N 61°32'1.130212"W 30000.00ft;694.3km/h;58.39°;0.00°;
105471.37s;45°36'40.836585"N 61°25'29.836501"W 30000.00ft;695.6km/h;58.47°;0.00°;
105522.80s;45°39'28.882492"N 61°18'56.982623"W 30000.00ft;697.2km/h;58.54°;0.00°;
105574.23s;45°42'16.989463"N 61°12'22.451299"W 30000.00ft;699.1km/h;58.62°;0.00°;
105625.66s;45°45'5.169612"N 61°5'46.198326"W 30000.00ft;700.9km/h;58.70°;0.00°;
105677.08s;45°47'53.402451"N 60°59'8.255961"W 30000.00ft;702.7km/h;58.78°;0.00°;
105728.51s;45°50'41.636422"N 60°52'28.730800"W 30000.00ft;704.4km/h;58.86°;0.00°;
105779.94s;45°53'29.792659"N 60°45'47.796286"W 30000.00ft;705.7km/h;58.94°;0.00°;
105831.37s;45°56'17.770708"N 60°39'5.680367"W 30000.00ft;706.6km/h;59.02°;0.00°;
105882.80s;45°59'5.455767"N 60°32'22.649181"W 30000.00ft;707.0km/h;59.10°;0.00°;
105934.23s;46°1'52.726935"N 60°25'38.987924"W 30000.00ft;706.9km/h;59.18°;0.00°;
105985.66s;46°4'39.465850"N 60°18'54.980278"W 30000.00ft;706.3km/h;59.26°;0.00°;
