time;position;tas;heading_angle;climb_angle;
41441.31s;41°39'33.742041"N 6°57'56.200200"E 30000.00ft;698.5km/h;-95.16°;0.00°;
41492.74s;41°39'4.269826"N 6°50'46.401556"E 30000.00ft;696.7km/h;-95.24°;0.00°;
41544.17s;41°38'34.340346"N 6°43'36.568385"E 30000.00ft;695.2km/h;-95.32°;0.00°;
41595.60s;41°38'3.948569"N 6°36'26.634599"E 30000.00ft;694.0km/h;-95.40°;0.00°;
41647.03s;41°37'33.090285"N 6°29'16.549507"E 30000.00ft;693.3km/h;-95.48°;0.00°;
41698.46s;41°37'1.762461"N 6°22'6.281574"E 30000.00ft;693.0km/h;-95.56°;0.00°;
41749.89s;41°36'29.963516"N 6°14'55.820804"E 30000.00ft;693.2km/h;-95.64°;0.00°;
41801.31s;41°35'57.693497"N 6°7'45.179561"E 30000.00ft;694.0km/h;-95.72°;0.00°;
41852.74s;41°35'24.954141"N 6°0'34.391784"E 30000.00ft;695.1km/h;-95.80°;0.00°;
41904.17s;41°34'51.748807"N 5°53'23.510640"E 30000.00ft;696.6km/h;-95.88°;0.00°;
41955.60s;41°34'18.082286"N 5°46'12.604801"E 30000.00ft;698.4km/h;-95.96°;0.00°;
42007.03s;41°33'43.960502"N 5°39'1.753593"E 30000.00ft;700.3km/h;-96.04°;0.00°;
42058.46s;41°33'9.390118"N 5°31'51.041395"E 30000.00ft;702.1km/h;-96.12°;0.00°;
42109.89s;41°32'34.378078"N 5°24'40.551661"E 30000.00ft;703.8km/h;-96.20°;0.00°;
42161.31s;41°31'58.931113"N 5°17'30.361021"E 30000.00ft;705.2km/h;-96.28°;0.00°;
42212.74s;41°31'23.055260"N 5°10'20.533878"E 30000.00ft;706.3km/h;-96.36°;0.00°;
42264.17s;41°30'46.755408"N 5°3'11.117884"E 30000.00ft;706.9km/h;-96.44°;0.00°;
42315.60s;41°30'10.034930"N 4°56'2.140630"E 30000.00ft;707.0km/h;-96.52°;0.00°;
42367.03s;41°29'32.895414"N 4°48'53.607783"E 30000.00ft;706.6km/h;-96.60°;0.00°;
42418.46s;41°28'55.336518"N 4°41'45.502801"E 30000.00ft;705.7km/h;-96.68°;0.00°;
42469.89s;41°28'17.355976"N 4°34'37.788255"E 30000.00ft;704.4km/h;-96.76°;0.00°;
42521.31s;41°27'38.949731"N 4°27'30.408652"E 30000.00ft;702.8km/h;-96.84°;0.00°;
42572.74s;41°27'0.112219"N 4°20'23.294555"E 30000.00ft;701.0km/h;-96.92°;0.00°;
42624.17s;41°26'20.836765"N 4°13'16.367713"E 30000.00ft;699.1km/h;-97.00°;0.00°;
42675.60s;41°25'41.116071"N 4°6'9.546811"E 30000.00ft;697.3km/h;-97.08°;0.00°;
42727.03s;41°25'0.942761"N 3°59'2.753453"E 30000.00ft;695.7km/h;-97.16°;0.00°;
42778.46s;41°24'20.309944"N 3°51'55.917912"E 30000.00ft;694.4km/h;-97.23°;0.00°;
42829.89s;41°23'39.211757"N 3°44'48.984265"E 30000.00ft;693.5km/h;-97.31°;0.00°;
42881.31s;41°22'57.643836"N 3°37'41.914523"E 30000.00ft;693.0km/h;-97.39°;0.00°;
42932.74s;41°22'15.603695"N 3°30'34.691464"E 30000.00ft;693.1km/h;-97.47°;0.00°;
42984.17s;41°21'33.090968"N 3°23'27.319972"E 30000.00ft;693.7km/h;-97.55°;0.00°;
43035.60s;41°20'50.107500"N 3°16'19.826775"E 30000.00ft;694.7km/h;-97.63°;0.00°;
43087.03s;41°20'6.657281"N 3°9'12.258616"E 30000.00ft;696.1km/h;-97.71°;0.00°;
43138.46s;41°19'22.746215"N 3°2'4.678970"E 30000.00ft;697.8km/h;-97.79°;0.00°;
43189.89s;41°18'38.381744"N 2°54'57.163572"E 30000.00ft;699.6km/h;-97.87°;0.00°;
43241.31s;41°17'53.572353"N 2°47'49.795056"E 30000.00ft;701.5km/h;-97.95°;0.00°;
43292.74s;41°17'8.326990"N 2°40'42.657097"E 30000.00ft;703.3km/h;-98.02°;0.00°;
43344.17s;41°16'22.654432"N 2°33'35.828493"E 30000.00ft;704.8km/h;-98.10°;0.00°;
43395.60s;41°15'36.562664"N 2°26'29.377591"E 30000.00ft;706.0km/h;-98.18°;0.00°;
43447.03s;41°14'50.058292"N 2°19'23.357481"E 30000.00ft;706.7km/h;-98.26°;0.00°;
43498.46s;41°14'3.146056"N 2°12'17.802284"E 30000.00ft;707.0km/h;-98.34°;0.00°;
43549.89s;41°13'15.828466"N 2°5'12.724816"E 30000.00ft;706.8km/h;-98.42°;0.00°;
43601.31s;41°12'28.105599"N 1°58'8.115788"E 30000.00ft;706.0km/h;-98.50°;0.00°;
43652.74s;41°11'39.975066"N 1°51'3.944597"E 30000.00ft;704.9km/h;-98.58°;0.00°;
43704.17s;41°10'51.432168"N 1°44'0.161653"E 30000.00ft;703.4km/h;-98.65°;0.00°;
43755.60s;41°10'2.470218"N 1°36'56.702076"E 30000.00ft;701.6km/h;-98.73°;0.00°;
43807.03s;41°9'13.081015"N 1°29'53.490489"E 30000.00ft;699.7km/h;-98.81°;0.00°;
43858.46s;41°8'23.255447"N 1°22'50.446560"E 30000.00ft;697.9km/h;-98.89°;0.00°;
43909.89s;41°7'32.984154"N 1°15'47.490903"E 30000.00ft;696.2km/h;-98.97°;0.00°;
43961.31s;41°6'42.258242"N 1°8'44.550902"E 30000.00ft;694.8km/h;-99.05°;0.00°;
44012.74s;41°5'51.069955"N 1°1'41.566038"E 30000.00ft;693.7km/h;-99.12°;0.00°;
44064.17s;41°4'59.413290"N 0°54'38.492350"E 30000.00ft;693.1km/h;-99.20°;0.00°;
44115.60s;41°4'7.284482"N 0°47'35.305685"E 30000.00ft;693.0km/h;-99.28°;0.00°;
44167.03s;41°3'14.682341"N 0°40'32.003529"E 30000.00ft;693.4km/h;-99.36°;0.00°;
44218.46s;41°2'21.608402"N 0°33'28.605269"E 30000.00ft;694.3km/h;-99.44°;0.00°;
44269.89s;41°1'28.066874"N 0°26'25.150881"E 30000.00ft;695.6km/h;-99.52°;0.00°;
44321.31s;41°0'34.064398"N 0°19'21.698128"E 30000.00ft;697.2km/h;-99.59°;0.00°;
44372.74s;40°59'39.609615"N 0°12'18.318489"E 30000.00ft;699.0km/h;-99.67°;0.00°;
44424.17s;40°58'44.712588"N 0°5'15.092093"E 30000.00ft;700.9km/h;-99.75°;0.00°;
44475.60s;40°57'49.384103"N 0°1'47.897962"W 30000.00ft;702.7km/h;-99.83°;0.00°;
44527.03s;40°56'53.634907"N 0°8'50.571496"W 30000.00ft;704.3km/h;-99.91°;0.00°;
44578.46s;40°55'57.474940"N 0°15'52.856923"W 30000.00ft;705.6km/h;-99.98°;0.00°;
44629.89s;40°55'0.912607"N 0°22'54.696301"W 30000.00ft;706.5km/h;-100.06°;0.00°;
44681.31s;40°54'3.954156"N 0°29'56.049391"W 30000.00ft;707.0km/h;-100.14°;0.00°;
44732.74s;40°53'6.603200"N 0°36'56.896439"W 30000.00ft;706.9km/h;-100.22°;0.00°;
44784.17s;40°52'8.860426"N 0°43'57.239480"W 30000.00ft;706.3km/h;-100.30°;0.00°;
44835.60s;40°51'10.723505"N 0°50'57.102067"W 30000.00ft;705.3km/h;-100.37°;0.00°;
44887.03s;40°50'12.187233"N 0°57'56.527453"W 30000.00ft;703.9km/h;-100.45°;0.00°;
44938.46s;40°49'13.243870"N 1°4'55.575348"W 30000.00ft;702.2km/h;-100.53°;0.00°;
44989.89s;40°48'13.883674"N 1°11'54.317503"W 30000.00ft;700.4km/h;-100.61°;0.00°;
45041.31s;40°47'14.095581"N 1°18'52.832423"W 30000.00ft;698.5km/h;-100.69°;0.00°;
45092.74s;40°46'13.867998"N 1°25'51.199595"W 30000.00ft;696.7km/h;-100.76°;0.00°;
45144.17s;40°45'13.189631"N 1°32'49.493663"W 30000.00ft;695.2km/h;-100.84°;0.00°;
45195.60s;40°44'12.050306"N 1°39'47.778940"W 30000.00ft;694.0km/h;-100.92°;0.00°;
45247.03s;40°43'10.441709"N 1°46'46.104681"W 30000.00ft;693.3km/h;-101.00°;0.00°;
45298.46s;40°42'8.358002"N 1°53'44.501441"W 30000.00ft;693.0km/h;-101.08°;0.00°;
45349.89s;40°41'5.796246"N 2°0'42.978781"W 30000.00ft;693.2km/h;-101.15°;0.00°;
45401.31s;40°40'2.756623"N 2°7'41.524488"W 30000.00ft;694.0km/h;-101.23°;0.00°;
45452.74s;40°38'59.242406"N 2°14'40.105358"W 30000.00ft;695.1km/h;-101.31°;0.00°;
45504.17s;40°37'55.259696"N 2°21'38.669494"W 30000.00ft;696.6km/h;-101.39°;0.00°;
45555.60s;40°36'50.816920"N 2°28'37.149933"W 30000.00ft;698.4km/h;-101.47°;0.00°;
45607.03s;40°35'45.924131"N 2°35'35.469354"W 30000.00ft;700.3km/h;-101.55°;0.00°;
45658.46s;40°34'40.592126"N 2°42'33.545508"W 30000.00ft;702.1km/h;-101.63°;0.00°;
45709.89s;40°33'34.831447"N 2°49'31.296983"W 30000.00ft;703.8km/h;-101.71°;0.00°;
45761.31s;40°32'28.651284"N 2°56'28.648875"W 30000.00ft;705.2km/h;-101.79°;0.00°;
45812.74s;40°31'22.058310"N 3°3'25.537931"W 30000.00ft;706.3km/h;-101.87°;0.00°;
45864.17s;40°30'15.055406"N 3°10'21.916770"W 30000.00ft;706.9km/h;-101.95°;0.00°;
45915.60s;40°29'7.640109"N 3°17'17.756792"W 30000.00ft;707.0km/h;-102.03°;0.00°;
45967.03s;40°27'59.802217"N 3°24'13.049372"W 30000.00ft;706.6km/h;-102.12°;0.00°;
46018.46s;40°26'51.518578"N 3°31'7.804620"W 30000.00ft;705.7km/h;-102.21°;0.00°;
46069.89s;40°25'42.735584"N 3°38'2.044922"W 30000.00ft;704.4km/h;-102.31°;0.00°;
46101.26s;40°25'0.468955"N 3°42'13.656846"W 30000.00ft;703.5km/h;-102.44°;0.00°;
Switched destination to waypoint 7
46152.69s;40°22'8.039570"N 3°48'12.526731"W 30000.00ft;701.7km/h;-122.19°;0.00°;
46204.12s;40°19'15.972173"N 3°54'10.297288"W 30000.00ft;699.8km/h;-122.25°;0.00°;
46255.54s;40°16'23.594969"N 4°0'7.565552"W 30000.00ft;698.0km/h;-122.32°;0.00°;
46306.97s;40°13'30.875795"N 4°6'4.400522"W 30000.00ft;696.3km/h;-122.38°;0.00°;
46358.40s;40°10'37.784838"N 4°12'0.865490"W 30000.00ft;694.8km/h;-122.45°;0.00°;
46409.83s;40°7'44.296864"N 4°17'57.013556"W 30000.00ft;693.8km/h;-122.51°;0.00°;
46461.26s;40°4'50.393124"N 4°23'52.883887"W 30000.00ft;693.1km/h;-122.57°;0.00°;
46512.69s;40°1'56.062807"N 4°29'48.498979"W 30000.00ft;693.0km/h;-122.64°;0.00°;
46564.12s;39°59'1.303909"N 4°35'43.863145"W 30000.00ft;693.4km/h;-122.70°;0.00°;
46615.54s;39°56'6.123484"N 4°41'38.962299"W 30000.00ft;694.2km/h;-122.77°;0.00°;
46666.97s;39°53'10.537230"N 4°47'33.765078"W 30000.00ft;695.5km/h;-122.83°;0.00°;
46718.40s;39°50'14.568455"N 4°53'28.225197"W 30000.00ft;697.1km/h;-122.89°;0.00°;
46769.83s;39°47'18.246484"N 4°59'22.284879"W 30000.00ft;698.9km/h;-122.96°;0.00°;
46821.26s;39°44'21.604632"N 5°5'15.879090"W 30000.00ft;700.8km/h;-123.02°;0.00°;
46872.69s;39°41'24.677874"N 5°11'8.940302"W 30000.00ft;702.6km/h;-123.08°;0.00°;
46924.12s;39°38'27.500395"N 5°17'1.403408"W 30000.00ft;704.2km/h;-123.15°;0.00°;
46975.54s;39°35'30.103183"N 5°22'53.210454"W 30000.00ft;705.6km/h;-123.21°;0.00°;
47026.97s;39°32'32.511843"N 5°28'44.314843"W 30000.00ft;706.5km/h;-123.27°;0.00°;
47078.40s;39°29'34.744804"N 5°34'34.684711"W 30000.00ft;707.0km/h;-123.33°;0.00°;
47129.83s;39°26'36.812021"N 5°40'24.305233"W 30000.00ft;706.9km/h;-123.39°;0.00°;
47181.26s;39°23'38.714304"N 5°46'13.179692"W 30000.00ft;706.4km/h;-123.46°;0.00°;
47232.69s;39°20'40.443286"N 5°52'1.329248"W 30000.00ft;705.4km/h;-123.52°;0.00°;
47284.12s;39°17'41.982074"N 5°57'48.791420"W 30000.00ft;704.0km/h;-123.58°;0.00°;
47335.54s;39°14'43.306500"N 6°3'35.617392"W 30000.00ft;702.3km/h;-123.64°;0.00°;
47386.97s;39°11'44.386913"N 6°9'21.868350"W 30000.00ft;700.5km/h;-123.70°;0.00°;
47438.40s;39°8'45.190370"N 6°15'7.611100"W 30000.00ft;698.6km/h;-123.76°;0.00°;
47489.83s;39°5'45.683070"N 6°20'52.913304"W 30000.00ft;696.8km/h;-123.83°;0.00°;
47541.26s;39°2'45.832859"N 6°26'37.838665"W 30000.00ft;695.3km/h;-123.89°;0.00°;
47592.69s;38°59'45.611623"N 6°32'22.442405"W 30000.00ft;694.1km/h;-123.95°;0.00°;
47644.12s;38°56'44.997399"N 6°38'6.767376"W 30000.00ft;693.3km/h;-124.01°;0.00°;
47695.54s;38°53'43.976047"N 6°43'50.841066"W 30000.00ft;693.0km/h;-124.07°;0.00°;
47746.97s;38°50'42.542356"N 6°49'34.673723"W 30000.00ft;693.2km/h;-124.13°;0.00°;
47798.40s;38°47'40.700519"N 6°55'18.257722"W 30000.00ft;693.9km/h;-124.19°;0.00°;
47849.83s;38°44'38.463922"N 7°1'1.568224"W 30000.00ft;695.0km/h;-124.25°;0.00°;
47901.26s;38°41'35.854268"N 7°6'44.565071"W 30000.00ft;696.5km/h;-124.31°;0.00°;
47952.69s;38°38'32.900102"N 7°12'27.195777"W 30000.00ft;698.3km/h;-124.37°;0.00°;
48004.12s;38°35'29.634836"N 7°18'9.399401"W 30000.00ft;700.2km/h;-124.43°;0.00°;
48055.54s;38°32'26.094407"N 7°23'51.111016"W 30000.00ft;702.0km/h;-124.49°;0.00°;
48106.97s;38°29'22.314762"N 7°29'32.266451"W 30000.00ft;703.7km/h;-124.55°;0.00°;
48158.40s;38°26'18.329318"N 7°35'12.806970"W 30000.00ft;705.2km/h;-124.61°;0.00°;
48209.83s;38°23'14.166608"N 7°40'52.683539"W 30000.00ft;706.2km/h;-124.66°;0.00°;
48261.26s;38°20'9.848269"N 7°46'31.860389"W 30000.00ft;706.9km/h;-124.72°;0.00°;
48312.69s;38°17'5.387520"N 7°52'10.317616"W 30000.00ft;707.0km/h;-124.78°;0.00°;
48364.12s;38°14'0.788244"N 7°57'48.052623"W 30000.00ft;706.6km/h;-124.84°;0.00°;
48415.54s;38°10'56.044749"N 8°3'25.080325"W 30000.00ft;705.8km/h;-124.90°;0.00°;
48466.97s;38°7'51.142208"N 8°9'1.432080"W 30000.00ft;704.5km/h;-124.96°;0.00°;
48518.40s;38°4'46.057769"N 8°14'37.153452"W 30000.00ft;702.9km/h;-125.02°;0.00°;
48569.83s;38°1'40.762241"N 8°20'12.300952"W 30000.00ft;701.1km/h;-125.07°;0.00°;
48621.26s;37°58'35.222253"N 8°25'46.937998"W 30000.00ft;699.2km/h;-125.13°;0.00°;
48672.69s;37°55'29.402707"N 8°31'21.130400"W 30000.00ft;697.4km/h;-125.19°;0.00°;
48724.12s;37°52'23.269377"N 8°36'54.941671"W 30000.00ft;695.8km/h;-125.25°;0.00°;
48775.54s;37°49'16.791438"N 8°42'28.428530"W 30000.00ft;694.4km/h;-125.30°;0.00°;
48826.97s;37°46'9.943771"N 8°48'1.636897"W 30000.00ft;693.5km/h;-125.36°;0.00°;
48878.40s;37°43'2.708849"N 8°53'34.598686"W 30000.00ft;693.0km/h;-125.42°;0.00°;
48929.83s;37°39'55.078090"N 8°59'7.329605"W 30000.00ft;693.1km/h;-125.48°;0.00°;
48981.26s;37°36'47.052560"N 9°4'39.828137"W 30000.00ft;693.6km/h;-125.53°;0.00°;
49032.69s;37°33'38.642985"N 9°10'12.075760"W 30000.00ft;694.6km/h;-125.59°;0.00°;
49084.12s;37°30'29.869066"N 9°15'44.038389"W 30000.00ft;696.0km/h;-125.65°;0.00°;
49135.54s;37°27'20.758137"N 9°21'15.668942"W 30000.00ft;697.7km/h;-125.70°;0.00°;
49186.97s;37°24'11.343279"N 9°26'46.910821"W 30000.00ft;699.5km/h;-125.76°;0.00°;
49238.40s;37°21'1.661001"N 9°32'17.702084"W 30000.00ft;701.4km/h;-125.81°;0.00°;
49289.83s;37°17'51.748677"N 9°37'47.979976"W 30000.00ft;703.2km/h;-125.87°;0.00°;
49341.26s;37°14'41.641906"N 9°43'17.685514"W 30000.00ft;704.7km/h;-125.93°;0.00°;
49392.69s;37°11'31.372001"N 9°48'46.767785"W 30000.00ft;705.9km/h;-125.98°;0.00°;
49444.12s;37°8'20.963771"N 9°54'15.187653"W 30000.00ft;706.7km/h;-126.04°;0.00°;
49495.54s;37°5'10.433774"N 9°59'42.920603"W 30000.00ft;707.0km/h;-126.09°;0.00°;
49546.97s;37°1'59.789158"N 10°5'9.958534"W 30000.00ft;706.8km/h;-126.15°;0.00°;
49598.40s;36°58'49.027180"N 10°10'36.310356"W 30000.00ft;706.1km/h;-126.20°;0.00°;
49649.83s;36°55'38.135435"N 10°16'2.001370"W 30000.00ft;705.0km/h;-126.26°;0.00°;
49701.26s;36°52'27.092787"N 10°21'27.071463"W 30000.00ft;703.5km/h;-126.31°;0.00°;
49752.69s;36°49'15.870929"N 10°26'51.572263"W 30000.00ft;701.7km/h;-126.37°;0.00°;
49804.12s;36°46'4.436471"N 10°32'15.563455"W 30000.00ft;699.8km/h;-126.42°;0.00°;
49855.54s;36°42'52.753391"N 10°37'39.108532"W 30000.00ft;698.0km/h;-126.48°;0.00°;
49906.97s;36°39'40.785690"N 10°43'2.270274"W 30000.00ft;696.3km/h;-126.53°;0.00°;
49958.40s;36°36'28.500049"N 10°48'25.106303"W 30000.00ft;694.8km/h;-126.58°;0.00°;
50009.83s;36°33'15.868300"N 10°53'47.665013"W 30000.00ft;693.8km/h;-126.64°;0.00°;
50061.26s;36°30'2.869532"N 10°59'9.982179"W 30000.00ft;693.1km/h;-126.69°;0.00°;
50112.69s;36°26'49.491670"N 11°4'32.078483"W 30000.00ft;693.0km/h;-126.75°;0.00°;
50164.12s;36°23'35.732436"N 11°9'53.958132"W 30000.00ft;693.4km/h;-126.80°;0.00°;
50215.54s;36°20'21.599588"N 11°15'15.608670"W 30000.00ft;694.2km/h;-126.85°;0.00°;
50266.97s;36°17'7.110444"N 11°20'37.001985"W 30000.00ft;695.5km/h;-126.91°;0.00°;
50318.40s;36°13'52.290711"N 11°25'58.096442"W 30000.00ft;697.1km/h;-126.96°;0.00°;
50369.83s;36°10'37.172710"N 11°31'18.839984"W 30000.00ft;698.9km/h;-127.01°;0.00°;
50421.26s;36°7'21.793107"N 11°36'39.173973"W 30000.00ft;700.8km/h;-127.07°;0.00°;
50472.69s;36°4'6.190341"N 11°41'59.037496"W 30000.00ft;702.6km/h;-127.12°;0.00°;
50524.12s;36°0'50.401903"N 11°47'18.371820"W 30000.00ft;704.2km/h;-127.17°;0.00°;
50575.54s;35°57'34.461685"N 11°52'37.124683"W 30000.00ft;705.6km/h;-127.22°;0.00°;
50626.97s;35°54'18.397577"N 11°57'55.254097"W 30000.00ft;706.5km/h;-127.28°;0.00°;
50678.40s;35°51'2.229498"N 12°3'12.731415"W 30000.00ft;707.0km/h;-127.33°;0.00°;
50729.83s;35°47'45.967989"N 12°8'29.543419"W 30000.00ft;706.9km/h;-127.38°;0.00°;
50781.26s;35°44'29.613488"N 12°13'45.693293"W 30000.00ft;706.4km/h;-127.43°;0.00°;
50832.69s;35°41'13.156328"N 12°19'1.200421"W 30000.00ft;705.4km/h;-127.48°;0.00°;
50884.12s;35°37'56.577463"N 12°24'16.099007"W 30000.00ft;704.0km/h;-127.54°;0.00°;
50935.54s;35°34'39.849878"N 12°29'30.435646"W 30000.00ft;702.3km/h;-127.59°;0.00°;
50986.97s;35°31'22.940572"N 12°34'44.265997"W 30000.00ft;700.5km/h;-127.64°;0.00°;
51038.40s;35°28'5.812980"N 12°39'57.650826"W 30000.00ft;698.6km/h;-127.69°;0.00°;
51089.83s;35°24'48.429662"N 12°45'10.651678"W 30000.00ft;696.8km/h;-127.74°;0.00°;
51141.26s;35°21'30.755051"N 12°50'23.326518"W 30000.00ft;695.3km/h;-127.79°;0.00°;
51192.69s;35°18'12.758082"N 12°55'35.725631"W 30000.00ft;694.1km/h;-127.84°;0.00°;
51244.12s;35°14'54.414494"N 13°0'47.888095"W 30000.00ft;693.3km/h;-127.89°;0.00°;
51295.54s;35°11'35.708653"N 13°5'59.839060"W 30000.00ft;693.0km/h;-127.94°;0.00°;
51346.97s;35°8'16.634752"N 13°11'11.588049"W 30000.00ft;693.2km/h;-128.00°;0.00°;
51398.40s;35°4'57.197299"N 13°16'23.128375"W 30000.00ft;693.9km/h;-128.05°;0.00°;
51449.83s;35°1'37.410873"N 13°21'34.437737"W 30000.00ft;695.0km/h;-128.10°;0.00°;
51501.26s;34°58'17.299140"N 13°26'45.479934"W 30000.00ft;696.5km/h;-128.15°;0.00°;
51552.69s;34°54'56.893220"N 13°31'56.207570"W 30000.00ft;698.3km/h;-128.20°;0.00°;
51604.12s;34°51'36.229503"N 13°37'6.565569"W 30000.00ft;700.2km/h;-128.25°;0.00°;
51655.54s;34°48'15.347088"N 13°42'16.495218"W 30000.00ft;702.0km/h;-128.30°;0.00°;
51706.97s;34°44'54.285013"N 13°47'25.938473"W 30000.00ft;703.7km/h;-128.35°;0.00°;
51758.40s;34°41'33.079487"N 13°52'34.842200"W 30000.00ft;705.2km/h;-128.40°;0.00°;
51809.83s;34°38'11.761320"N 13°57'43.162045"W 30000.00ft;706.2km/h;-128.44°;0.00°;
51861.26s;34°34'50.353734"N 14°2'50.865676"W 30000.00ft;706.9km/h;-128.49°;0.00°;
51912.69s;34°31'28.870719"N 14°7'57.935134"W 30000.00ft;707.0km/h;-128.54°;0.00°;
51964.12s;34°28'7.316052"N 14°13'4.368155"W 30000.00ft;706.6km/h;-128.59°;0.00°;
52015.54s;34°24'45.683045"N 14°18'10.178352"W 30000.00ft;705.8km/h;-128.64°;0.00°;
52066.97s;34°21'23.955056"N 14°23'15.394259"W 30000.00ft;704.5km/h;-128.69°;0.00°;
52118.40s;34°18'2.106712"N 14°28'20.057296"W 30000.00ft;702.9km/h;-128.74°;0.00°;
52169.83s;34°14'40.105770"N 14°33'24.218820"W 30000.00ft;701.1km/h;-128.79°;0.00°;
52221.26s;34°11'17.915470"N 14°38'27.936462"W 30000.00ft;699.2km/h;-128.84°;0.00°;
52272.69s;34°7'55.497225"N 14°43'31.270025"W 30000.00ft;697.4km/h;-128.88°;0.00°;
52324.12s;34°4'32.813445"N 14°48'34.277233"W 30000.00ft;695.8km/h;-128.93°;0.00°;
52375.54s;34°1'9.830293"N 14°53'37.009642"W 30000.00ft;694.4km/h;-128.98°;0.00°;
52426.97s;33°57'46.520177"N 14°58'39.509009"W 30000.00ft;693.5km/h;-129.03°;0.00°;
52478.40s;33°54'22.863792"N 15°3'41.804366"W 30000.00ft;693.0km/h;-129.08°;0.00°;
52529.83s;33°50'58.851570"N 15°8'43.910021"W 30000.00ft;693.1km/h;-129.13°;0.00°;
52581.26s;33°47'34.484428"N 15°13'45.824629"W 30000.00ft;693.6km/h;-129.17°;0.00°;
52632.69s;33°44'9.773755"N 15°18'47.531377"W 30000.00ft;694.6km/h;-129.22°;0.00°;
52684.12s;33°40'44.740647"N 15°23'48.999291"W 30000.00ft;696.0km/h;-129.27°;0.00°;
52735.54s;33°37'19.414432"N 15°28'50.185554"W 30000.00ft;697.7km/h;-129.32°;0.00°;
52786.97s;33°33'53.830599"N 15°33'51.038663"W 30000.00ft;699.5km/h;-129.36°;0.00°;
52838.40s;33°30'28.028274"N 15°38'51.502204"W 30000.00ft;701.4km/h;-129.41°;0.00°;
52889.83s;33°27'2.047417"N 15°43'51.518964"W 30000.00ft;703.2km/h;-129.46°;0.00°;
52941.26s;33°23'35.925961"N 15°48'51.035085"W 30000.00ft;704.7km/h;-129.51°;0.00°;
52992.69s;33°20'9.697074"N 15°53'50.003957"W 30000.00ft;705.9km/h;-129.55°;0.00°;
53044.12s;33°16'43.386754"N 15°58'48.389575"W 30000.00ft;706.7km/h;-129.60°;0.00°;
53095.54s;33°13'17.011927"N 16°3'46.169104"W 30000.00ft;707.0km/h;-129.65°;0.00°;
53146.97s;33°9'50.579177"N 16°8'43.334478"W 30000.00ft;706.8km/h;-129.70°;0.00°;
53198.40s;33°6'24.084196"N 16°13'39.892912"W 30000.00ft;706.1km/h;-129.74°;0.00°;
53249.83s;33°2'57.511992"N 16°18'35.866269"W 30000.00ft;705.0km/h;-129.79°;0.00°;
53301.26s;32°59'30.837803"N 16°23'31.289330"W 30000.00ft;703.5km/h;-129.84°;0.00°;
53352.69s;32°56'4.028639"N 16°28'26.207040"W 30000.00ft;701.7km/h;-129.89°;0.00°;
53404.12s;32°52'37.045248"N 16°33'20.670867"W 30000.00ft;699.8km/h;-129.94°;0.00°;
53455.54s;32°49'9.844205"N 16°38'14.734360"W 30000.00ft;698.0km/h;-129.99°;0.00°;
53506.97s;32°45'42.379488"N 16°43'8.447750"W 30000.00ft;696.3km/h;-130.04°;0.00°;
53558.40s;32°42'14.601735"N 16°48'1.850262"W 30000.00ft;694.8km/h;-130.09°;0.00°;
53609.83s;32°38'46.445379"N 16°52'54.950816"W 30000.00ft;693.8km/h;-130.16°;0.00°;
53620.50s;32°38'1.586332"N 16°53'57.775336"W 30000.00ft;693.6km/h;-130.30°;0.00°;
Switched destination to waypoint 8
53710.50s;32°41'17.898500"N 16°58'58.232288"W 30000.00ft;396.0km/h;-52.08°;0.00°;
53800.50s;32°44'36.655880"N 17°4'1.936504"W 30000.00ft;396.5km/h;-52.12°;0.00°;
53890.50s;32°47'55.582560"N 17°9'6.590448"W 30000.00ft;397.8km/h;-52.17°;0.00°;
53980.50s;32°51'14.537526"N 17°14'11.983473"W 30000.00ft;399.6km/h;-52.21°;0.00°;
54070.50s;32°54'33.329329"N 17°19'17.825386"W 30000.00ft;401.4km/h;-52.26°;0.00°;
54160.50s;32°57'51.757733"N 17°24'23.809776"W 30000.00ft;403.0km/h;-52.31°;0.00°;
54250.50s;33°1'9.657186"N 17°29'29.681039"W 30000.00ft;403.9km/h;-52.35°;0.00°;
54340.50s;33°4'26.932659"N 17°34'35.290491"W 30000.00ft;403.9km/h;-52.40°;0.00°;
54430.50s;33°7'43.580032"N 17°39'40.629273"W 30000.00ft;403.1km/h;-52.45°;0.00°;
54520.50s;33°10'59.686653"N 17°44'45.830831"W 30000.00ft;401.6km/h;-52.49°;0.00°;
54610.50s;33°14'15.411966"N 17°49'51.142338"W 30000.00ft;399.8km/h;-52.54°;0.00°;
54700.50s;33°17'30.952476"N 17°54'56.871218"W 30000.00ft;398.0km/h;-52.59°;0.00°;
54790.50s;33°20'46.498720"N 18°0'3.318398"W 30000.00ft;396.6km/h;-52.63°;0.00°;
54880.50s;33°24'2.193629"N 18°5'10.712801"W 30000.00ft;396.0km/h;-52.68°;0.00°;
54970.50s;33°27'18.101340"N 18°10'19.161404"W 30000.00ft;396.3km/h;-52.73°;0.00°;
55060.50s;33°30'34.193248"N 18°15'28.625769"W 30000.00ft;397.3km/h;-52.78°;0.00°;
55150.50s;33°33'50.354274"N 18°20'38.930262"W 30000.00ft;399.0km/h;-52.82°;0.00°;
55240.50s;33°37'6.407960"N 18°25'49.800230"W 30000.00ft;400.8km/h;-52.87°;0.00°;
55330.50s;33°40'22.154872"N 18°31'0.921885"W 30000.00ft;402.5km/h;-52.92°;0.00°;
