time;position;tas;heading_angle;climb_angle;
13393.69s;53°21'6.972062"N 17°12'42.649432"E 20002.98ft;700.0km/h;70.20°;-0.00°;
13445.12s;53°22'55.921135"N 17°21'13.043131"E 20002.77ft;700.0km/h;70.32°;-0.00°;
13496.55s;53°24'44.263020"N 17°29'44.161875"E 20002.57ft;700.0km/h;70.43°;-0.00°;
13547.98s;53°26'31.996167"N 17°38'16.003433"E 20002.39ft;700.0km/h;70.54°;-0.00°;
13599.41s;53°28'19.119029"N 17°46'48.565538"E 20002.22ft;700.0km/h;70.66°;-0.00°;
13650.84s;53°30'5.630063"N 17°55'21.845891"E 20002.06ft;700.0km/h;70.77°;-0.00°;
13702.27s;53°31'51.527729"N 18°3'55.842153"E 20001.91ft;700.0km/h;70.89°;-0.00°;
13753.69s;53°33'36.810491"N 18°12'30.551956"E 20001.78ft;700.0km/h;71.00°;-0.00°;
13805.12s;53°35'21.476816"N 18°21'5.972891"E 20001.65ft;700.0km/h;71.12°;-0.00°;
13856.55s;53°37'5.525175"N 18°29'42.102518"E 20001.53ft;700.0km/h;71.24°;-0.00°;
13907.98s;53°38'48.954041"N 18°38'18.938359"E 20001.42ft;700.0km/h;71.35°;-0.00°;
13959.41s;53°40'31.761893"N 18°46'56.477900"E 20001.32ft;700.0km/h;71.47°;-0.00°;
14010.84s;53°42'13.947213"N 18°55'34.718595"E 20001.23ft;700.0km/h;71.58°;-0.00°;
14062.27s;53°43'55.508486"N 19°4'13.657859"E 20001.14ft;700.0km/h;71.70°;-0.00°;
14113.69s;53°45'36.444204"N 19°12'53.293072"E 20001.06ft;700.0km/h;71.82°;-0.00°;
14165.12s;53°47'16.752859"N 19°21'33.621580"E 20000.98ft;700.0km/h;71.93°;-0.00°;
14216.55s;53°48'56.432950"N 19°30'14.640691"E 20000.91ft;700.0km/h;72.05°;-0.00°;
14267.98s;53°50'35.482979"N 19°38'56.347678"E 20000.85ft;700.0km/h;72.17°;-0.00°;
14319.41s;53°52'13.901452"N 19°47'38.739779"E 20000.79ft;700.0km/h;72.29°;-0.00°;
14370.84s;53°53'51.686882"N 19°56'21.814196"E 20000.73ft;700.0km/h;72.40°;-0.00°;
14422.27s;53°55'28.837782"N 20°5'5.568092"E 20000.68ft;700.0km/h;72.52°;-0.00°;
14473.69s;53°57'5.352674"N 20°13'49.998600"E 20000.63ft;700.0km/h;72.64°;-0.00°;
14525.12s;53°58'41.230082"N 20°22'35.102811"E 20000.58ft;700.0km/h;72.76°;-0.00°;
14576.55s;54°0'16.468534"N 20°31'20.877783"E 20000.54ft;700.0km/h;72.88°;-0.00°;
14627.98s;54°1'51.066567"N 20°40'7.320539"E 20000.50ft;700.0km/h;72.99°;-0.00°;
14679.41s;54°3'25.022717"N 20°48'54.428063"E 20000.47ft;700.0km/h;73.11°;-0.00°;
14730.84s;54°4'58.335529"N 20°57'42.197305"E 20000.43ft;700.0km/h;73.23°;-0.00°;
14782.27s;54°6'31.003552"N 21°6'30.625178"E 20000.40ft;700.0km/h;73.35°;-0.00°;
14833.69s;54°8'3.025340"N 21°15'19.708560"E 20000.37ft;700.0km/h;73.47°;-0.00°;
14885.12s;54°9'34.399451"N 21°24'9.444292"E 20000.35ft;700.0km/h;73.59°;-0.00°;
14936.55s;54°11'5.124451"N 21°32'59.829180"E 20000.32ft;700.0km/h;73.71°;-0.00°;
14987.98s;54°12'35.198908"N 21°41'50.859991"E 20000.30ft;700.0km/h;73.83°;-0.00°;
15039.41s;54°14'4.621398"N 21°50'42.533461"E 20000.28ft;700.0km/h;73.95°;-0.00°;
15090.84s;54°15'33.390501"N 21°59'34.846284"E 20000.26ft;700.0km/h;74.07°;-0.00°;
15142.27s;54°17'1.504803"N 22°8'27.795124"E 20000.24ft;700.0km/h;74.19°;-0.00°;
15193.69s;54°18'28.962895"N 22°17'21.376604"E 20000.22ft;700.0km/h;74.31°;-0.00°;
15245.12s;54°19'55.763374"N 22°26'15.587314"E 20000.21ft;700.0km/h;74.43°;-0.00°;
15296.55s;54°21'21.904843"N 22°35'10.423806"E 20000.19ft;700.0km/h;74.55°;-0.00°;
15347.98s;54°22'47.385911"N 22°44'5.882600"E 20000.18ft;700.0km/h;74.68°;-0.00°;
15399.41s;54°24'12.205192"N 22°53'1.960175"E 20000.17ft;700.0km/h;74.80°;-0.00°;
15450.84s;54°25'36.361306"N 23°1'58.652977"E 20000.15ft;700.0km/h;74.92°;-0.00°;
15502.27s;54°26'59.852880"N 23°10'55.957417"E 20000.14ft;700.0km/h;75.04°;-0.00°;
15553.69s;54°28'22.678546"N 23°19'53.869868"E 20000.13ft;700.0km/h;75.16°;-0.00°;
15605.12s;54°29'44.836943"N 23°28'52.386670"E 20000.12ft;700.0km/h;75.29°;-0.00°;
15656.55s;54°31'6.326716"N 23°37'51.504124"E 20000.11ft;700.0km/h;75.41°;-0.00°;
15707.98s;54°32'27.146514"N 23°46'51.218499"E 20000.11ft;700.0km/h;75.53°;-0.00°;
15759.41s;54°33'47.294996"N 23°55'51.526026"E 20000.10ft;700.0km/h;75.65°;-0.00°;
15810.84s;54°35'6.770824"N 24°4'52.422902"E 20000.09ft;700.0km/h;75.78°;-0.00°;
15862.27s;54°36'25.572670"N 24°13'53.905289"E 20000.09ft;700.0km/h;75.90°;-0.00°;
15913.69s;54°37'43.699208"N 24°22'55.969312"E 20000.08ft;700.0km/h;76.02°;-0.00°;
15965.12s;54°39'1.149123"N 24°31'58.611062"E 20000.07ft;700.0km/h;76.15°;-0.00°;
16016.55s;54°40'17.921103"N 24°41'1.826595"E 20000.07ft;700.0km/h;76.27°;-0.00°;
16067.98s;54°41'34.013845"N 24°50'5.611933"E 20000.06ft;700.0km/h;76.39°;-0.00°;
16119.41s;54°42'49.426050"N 24°59'9.963061"E 20000.06ft;700.0km/h;76.52°;-0.00°;
16170.84s;54°44'4.156429"N 25°8'14.875931"E 20000.05ft;700.0km/h;76.64°;-0.00°;
16222.27s;54°45'18.203698"N 25°17'20.346460"E 20000.05ft;700.0km/h;76.77°;-0.00°;
16273.69s;54°46'31.566579"N 25°26'26.370529"E 20000.05ft;700.0km/h;76.89°;-0.00°;
16325.12s;54°47'44.243803"N 25°35'32.943987"E 20000.04ft;700.0km/h;77.01°;-0.00°;
16376.55s;54°48'56.234104"N 25°44'40.062648"E 20000.04ft;700.0km/h;77.14°;-0.00°;
16427.98s;54°50'7.536228"N 25°53'47.722290"E 20000.04ft;700.0km/h;77.26°;-0.00°;
16479.41s;54°51'18.148924"N 26°2'55.918659"E 20000.03ft;700.0km/h;77.39°;-0.00°;
16530.84s;54°52'28.070949"N 26°12'4.647467"E 20000.03ft;700.0km/h;77.52°;-0.00°;
16582.27s;54°53'37.301068"N 26°21'13.904392"E 20000.03ft;700.0km/h;77.64°;-0.00°;
16633.69s;54°54'45.838050"N 26°30'23.685078"E 20000.03ft;700.0km/h;77.77°;-0.00°;
16685.12s;54°55'53.680675"N 26°39'33.985136"E 20000.03ft;700.0km/h;77.89°;-0.00°;
16736.55s;54°57'0.827727"N 26°48'44.800143"E 20000.02ft;700.0km/h;78.02°;-0.00°;
16787.98s;54°58'7.277998"N 26°57'56.125644"E 20000.02ft;700.0km/h;78.14°;-0.00°;
16839.41s;54°59'13.030286"N 27°7'7.957150"E 20000.02ft;700.0km/h;78.27°;-0.00°;
16890.84s;55°0'18.083397"N 27°16'20.290140"E 20000.02ft;700.0km/h;78.40°;-0.00°;
16942.27s;55°1'22.436144"N 27°25'33.120060"E 20000.02ft;700.0km/h;78.52°;-0.00°;
16993.69s;55°2'26.087346"N 27°34'46.442324"E 20000.02ft;700.0km/h;78.65°;-0.00°;
17045.12s;55°3'29.035829"N 27°44'0.252312"E 20000.02ft;700.0km/h;78.78°;-0.00°;
17096.55s;55°4'31.280426"N 27°53'14.545375"E 20000.01ft;700.0km/h;78.90°;-0.00°;
17147.98s;55°5'32.819977"N 28°2'29.316829"E 20000.01ft;700.0km/h;79.03°;-0.00°;
17199.41s;55°6'33.653329"N 28°11'44.561961"E 20000.01ft;700.0km/h;79.16°;-0.00°;
17250.84s;55°7'33.779334"N 28°21'0.276024"E 20000.01ft;700.0km/h;79.29°;-0.00°;
17302.27s;55°8'33.196851"N 28°30'16.454241"E 20000.01ft;700.0km/h;79.41°;-0.00°;
17353.69s;55°9'31.904747"N 28°39'33.091805"E 20000.01ft;700.0km/h;79.54°;-0.00°;
17405.12s;55°10'29.901894"N 28°48'50.183875"E 20000.01ft;700.0km/h;79.67°;-0.00°;
17456.55s;55°11'27.187170"N 28°58'7.725583"E 20000.01ft;700.0km/h;79.80°;-0.00°;
17507.98s;55°12'23.759460"N 29°7'25.712028"E 20000.01ft;700.0km/h;79.93°;-0.00°;
17559.41s;55°13'19.617654"N 29°16'44.138280"E 20000.01ft;700.0km/h;80.06°;-0.00°;
17610.84s;55°14'14.760648"N 29°26'2.999378"E 20000.01ft;700.0km/h;80.18°;-0.00°;
17662.27s;55°15'9.187343"N 29°35'22.290333"E 20000.01ft;700.0km/h;80.31°;-0.00°;
17713.69s;55°16'2.896647"N 29°44'42.006124"E 20000.01ft;700.0km/h;80.44°;-0.00°;
17765.12s;55°16'55.887471"N 29°54'2.141703"E 20000.01ft;700.0km/h;80.57°;-0.00°;
17816.55s;55°17'48.158732"N 30°3'22.691992"E 20000.01ft;700.0km/h;80.70°;-0.00°;
17867.98s;55°18'39.709351"N 30°12'43.651884"E 20000.00ft;700.0km/h;80.83°;-0.00°;
17919.41s;55°19'30.538254"N 30°22'5.016244"E 20000.00ft;700.0km/h;80.96°;-0.00°;
17970.84s;55°20'20.644369"N 30°31'26.779908"E 20000.00ft;700.0km/h;81.09°;-0.00°;
18022.27s;55°21'10.026630"N 30°40'48.937685"E 20000.00ft;700.0km/h;81.22°;-0.00°;
18073.69s;55°21'58.683971"N 30°50'11.484356"E 20000.00ft;700.0km/h;81.35°;-0.00°;
18125.12s;55°22'46.615331"N 30°59'34.414673"E 20000.00ft;700.0km/h;81.48°;-0.00°;
18176.55s;55°23'33.819649"N 31°8'57.723363"E 20000.00ft;700.0km/h;81.61°;-0.00°;
18227.98s;55°24'20.295867"N 31°18'21.405125"E 20000.00ft;700.0km/h;81.74°;-0.00°;
18279.41s;55°25'6.042926"N 31°27'45.454631"E 20000.00ft;700.0km/h;81.87°;-0.00°;
18330.84s;55°25'51.059768"N 31°37'9.866527"E 20000.00ft;700.0km/h;82.00°;-0.00°;
18382.27s;55°26'35.345333"N 31°46'34.635435"E 20000.00ft;700.0km/h;82.13°;-0.00°;
18433.69s;55°27'18.898559"N 31°55'59.755947"E 20000.00ft;700.0km/h;82.26°;-0.00°;
18485.12s;55°28'1.718382"N 32°5'25.222633"E 20000.00ft;700.0km/h;82.39°;-0.00°;
18536.55s;55°28'43.803732"N 32°14'51.030037"E 20000.00ft;700.0km/h;82.52°;-0.00°;
18587.98s;55°29'25.153537"N 32°24'17.172677"E 20000.00ft;700.0km/h;82.66°;-0.00°;
18639.41s;55°30'5.766712"N 32°33'43.645047"E 20000.00ft;700.0km/h;82.79°;-0.00°;
18690.84s;55°30'45.642169"N 32°43'10.441619"E 20000.00ft;700.0km/h;82.92°;-0.00°;
18742.27s;55°31'24.778804"N 32°52'37.556838"E 20000.00ft;700.0km/h;83.05°;-0.00°;
18793.69s;55°32'3.175504"N 33°2'4.985128"E 20000.00ft;700.0km/h;83.18°;-0.00°;
18845.12s;55°32'40.831139"N 33°11'32.720887"E 20000.00ft;700.0km/h;83.31°;-0.00°;
18896.55s;55°33'17.744559"N 33°21'0.758493"E 20000.00ft;700.0km/h;83.45°;-0.00°;
18947.98s;55°33'53.914593"N 33°30'29.092301"E 20000.00ft;700.0km/h;83.58°;-0.00°;
18999.41s;55°34'29.340045"N 33°39'57.716644"E 20000.00ft;700.0km/h;83.71°;-0.00°;
19050.84s;55°35'4.019687"N 33°49'26.625832"E 20000.00ft;700.0km/h;83.84°;-0.00°;
19102.27s;55°35'37.952257"N 33°58'55.814156"E 20000.00ft;700.0km/h;83.98°;-0.00°;
19153.69s;55°36'11.136449"N 34°8'25.275885"E 20000.00ft;700.0km/h;84.11°;-0.00°;
19205.12s;55°36'43.570908"N 34°17'55.005269"E 20000.00ft;700.0km/h;84.24°;-0.00°;
19256.55s;55°37'15.254222"N 34°27'24.996538"E 20000.00ft;700.0km/h;84.38°;-0.00°;
19307.98s;55°37'46.184908"N 34°36'55.243904"E 20000.00ft;700.0km/h;84.51°;-0.00°;
19359.41s;55°38'16.361403"N 34°46'25.741560"E 20000.00ft;700.0km/h;84.65°;-0.00°;
19410.84s;55°38'45.782045"N 34°55'56.483684"E 20000.00ft;700.0km/h;84.78°;-0.00°;
19462.27s;55°39'14.445054"N 35°5'27.464435"E 20000.00ft;700.0km/h;84.92°;-0.00°;
19513.69s;55°39'42.348510"N 35°14'58.677962"E 20000.00ft;700.0km/h;85.05°;-0.00°;
19565.12s;55°40'9.490318"N 35°24'30.118397"E 20000.00ft;700.0km/h;85.19°;-0.00°;
19616.55s;55°40'35.868171"N 35°34'1.779863"E 20000.00ft;700.0km/h;85.32°;-0.00°;
19667.98s;55°41'1.479496"N 35°43'33.656477"E 20000.00ft;700.0km/h;85.46°;-0.00°;
19719.41s;55°41'26.321382"N 35°53'5.742351"E 20000.00ft;700.0km/h;85.60°;-0.00°;
19770.84s;55°41'50.390488"N 36°2'38.031597"E 20000.00ft;700.0km/h;85.73°;-0.00°;
19822.27s;55°42'13.682903"N 36°12'10.518341"E 20000.00ft;700.0km/h;85.87°;-0.00°;
19873.69s;55°42'36.193955"N 36°21'43.196726"E 20000.00ft;700.0km/h;86.01°;-0.00°;
19925.12s;55°42'57.917909"N 36°31'16.060938"E 20000.00ft;700.0km/h;86.15°;-0.00°;
19976.55s;55°43'18.847507"N 36°40'49.105232"E 20000.00ft;700.0km/h;86.29°;-0.00°;
20027.98s;55°43'38.973179"N 36°50'22.323983"E 20000.00ft;700.0km/h;86.43°;-0.00°;
20079.41s;55°43'58.281617"N 36°59'55.711785"E 20000.00ft;700.0km/h;86.58°;-0.00°;
20130.84s;55°44'16.752881"N 37°9'29.263654"E 20000.00ft;700.0km/h;86.73°;-0.00°;
20182.27s;55°44'34.353497"N 37°19'2.975528"E 20000.00ft;700.0km/h;86.88°;-0.00°;
20233.69s;55°44'51.014919"N 37°28'36.845868"E 20000.00ft;700.0km/h;87.05°;-0.00°;
20285.12s;55°45'6.514948"N 37°38'10.884634"E 20000.00ft;700.0km/h;87.25°;-0.00°;
20285.83s;55°45'6.266988"N 37°38'3.005596"E 20000.00ft;700.0km/h;-93.20°;-0.00°;
Switched destination to waypoint 4
20337.26s;55°47'34.904290"N 37°29'32.439138"E 20714.29ft;700.0km/h;-62.64°;1.25°;
20388.69s;55°50'2.951553"N 37°21'0.791054"E 21377.55ft;700.0km/h;-62.75°;1.16°;
20440.11s;55°52'30.406299"N 37°12'28.062756"E 21993.44ft;700.0km/h;-62.87°;1.08°;
20491.54s;55°54'57.266119"N 37°3'54.255475"E 22565.34ft;700.0km/h;-62.99°;1.00°;
20542.97s;55°57'23.528658"N 36°55'19.370305"E 23096.38ft;700.0km/h;-63.11°;0.93°;
20594.40s;55°59'49.191609"N 36°46'43.408228"E 23589.50ft;700.0km/h;-63.23°;0.86°;
20645.83s;56°2'14.252705"N 36°38'6.370143"E 24047.39ft;700.0km/h;-63.35°;0.80°;
20697.26s;56°4'38.709708"N 36°29'28.256888"E 24472.58ft;700.0km/h;-63.47°;0.74°;
20748.69s;56°7'2.560403"N 36°20'49.069258"E 24867.39ft;700.0km/h;-63.58°;0.69°;
20800.11s;56°9'25.802599"N 36°12'8.808020"E 25234.01ft;700.0km/h;-63.70°;0.64°;
20851.54s;56°11'48.434117"N 36°3'27.473930"E 25574.44ft;700.0km/h;-63.83°;0.59°;
20902.97s;56°14'10.452793"N 35°54'45.067742"E 25890.55ft;700.0km/h;-63.95°;0.55°;
20954.40s;56°16'31.856471"N 35°46'1.590221"E 26184.08ft;700.0km/h;-64.07°;0.51°;
21005.83s;56°18'52.643000"N 35°37'17.042145"E 26456.65ft;700.0km/h;-64.19°;0.48°;
21057.26s;56°21'12.810239"N 35°28'31.424322"E 26709.74ft;700.0km/h;-64.31°;0.44°;
21108.69s;56°23'32.356044"N 35°19'44.737586"E 26944.76ft;700.0km/h;-64.43°;0.41°;
21160.11s;56°25'51.278278"N 35°10'56.982809"E 27162.99ft;700.0km/h;-64.55°;0.38°;
21211.54s;56°28'9.574802"N 35°2'8.160902"E 27365.64ft;700.0km/h;-64.68°;0.35°;
21262.97s;56°30'27.243478"N 34°53'18.272821"E 27553.81ft;700.0km/h;-64.80°;0.33°;
21314.40s;56°32'44.282169"N 34°44'27.319567"E 27728.53ft;700.0km/h;-64.92°;0.31°;
21365.83s;56°35'0.688735"N 34°35'35.302192"E 27890.78ft;700.0km/h;-65.05°;0.28°;
21417.26s;56°37'16.461035"N 34°26'42.221796"E 28041.44ft;700.0km/h;-65.17°;0.26°;
21468.69s;56°39'31.596928"N 34°17'48.079538"E 28181.34ft;700.0km/h;-65.29°;0.24°;
21520.11s;56°41'46.094268"N 34°8'52.876625"E 28311.24ft;700.0km/h;-65.42°;0.23°;
21571.54s;56°43'59.950911"N 33°59'56.614325"E 28431.87ft;700.0km/h;-65.54°;0.21°;
21622.97s;56°46'13.164709"N 33°50'59.293961"E 28543.88ft;700.0km/h;-65.67°;0.20°;
21674.40s;56°48'25.733511"N 33°42'0.916914"E 28647.89ft;700.0km/h;-65.79°;0.18°;
21725.83s;56°50'37.655168"N 33°33'1.484624"E 28744.46ft;700.0km/h;-65.92°;0.17°;
21777.26s;56°52'48.927527"N 33°24'0.998589"E 28834.15ft;700.0km/h;-66.04°;0.16°;
21828.69s;56°54'59.548432"N 33°14'59.460367"E 28917.42ft;700.0km/h;-66.17°;0.15°;
21880.11s;56°57'9.515728"N 33°5'56.871578"E 28994.75ft;700.0km/h;-66.30°;0.14°;
21931.54s;56°59'18.827259"N 32°56'53.233900"E 29066.55ft;700.0km/h;-66.42°;0.13°;
21982.97s;57°1'27.480866"N 32°47'48.549073"E 29133.23ft;700.0km/h;-66.55°;0.12°;
22034.40s;57°3'35.474391"N 32°38'42.818897"E 29195.14ft;700.0km/h;-66.68°;0.11°;
22085.83s;57°5'42.805674"N 32°29'36.045233"E 29252.63ft;700.0km/h;-66.81°;0.10°;
22137.26s;57°7'49.472555"N 32°20'28.230005"E 29306.01ft;700.0km/h;-66.93°;0.09°;
22188.69s;57°9'55.472875"N 32°11'19.375198"E 29355.58ft;700.0km/h;-67.06°;0.09°;
22240.11s;57°12'0.804474"N 32°2'9.482856"E 29401.61ft;700.0km/h;-67.19°;0.08°;
22291.54s;57°14'5.465191"N 31°52'58.555088"E 29444.36ft;700.0km/h;-67.32°;0.07°;
22342.97s;57°16'9.452867"N 31°43'46.594063"E 29484.04ft;700.0km/h;-67.45°;0.07°;
22394.40s;57°18'12.765343"N 31°34'33.602012"E 29520.90ft;700.0km/h;-67.58°;0.06°;
22445.83s;57°20'15.400462"N 31°25'19.581229"E 29555.12ft;700.0km/h;-67.71°;0.06°;
22497.26s;57°22'17.356067"N 31°16'4.534069"E 29586.90ft;700.0km/h;-67.84°;0.06°;
22548.69s;57°24'18.630001"N 31°6'48.462951"E 29616.40ft;700.0km/h;-67.97°;0.05°;
22600.11s;57°26'19.220111"N 30°57'31.370353"E 29643.80ft;700.0km/h;-68.10°;0.05°;
22651.54s;57°28'19.124244"N 30°48'13.258818"E 29669.25ft;700.0km/h;-68.23°;0.04°;
22702.97s;57°30'18.340248"N 30°38'54.130952"E 29692.87ft;700.0km/h;-68.36°;0.04°;
22754.40s;57°32'16.865976"N 30°29'33.989421"E 29714.81ft;700.0km/h;-68.49°;0.04°;
22805.83s;57°34'14.699280"N 30°20'12.836956"E 29735.18ft;700.0km/h;-68.62°;0.04°;
22857.26s;57°36'11.838017"N 30°10'50.676350"E 29754.10ft;700.0km/h;-68.76°;0.03°;
22908.69s;57°38'8.280044"N 30°1'27.510458"E 29771.66ft;700.0km/h;-68.89°;0.03°;
22960.11s;57°40'4.023223"N 29°52'3.342198"E 29787.97ft;700.0km/h;-69.02°;0.03°;
23011.54s;57°41'59.065418"N 29°42'38.174554"E 29803.12ft;700.0km/h;-69.15°;0.03°;
23062.97s;57°43'53.404496"N 29°33'12.010569"E 29817.18ft;700.0km/h;-69.29°;0.02°;
23114.40s;57°45'47.038328"N 29°23'44.853353"E 29830.24ft;700.0km/h;-69.42°;0.02°;
23165.83s;57°47'39.964786"N 29°14'16.706076"E 29842.36ft;700.0km/h;-69.56°;0.02°;
23217.26s;57°49'32.181749"N 29°4'47.571974"E 29853.62ft;700.0km/h;-69.69°;0.02°;
23268.69s;57°51'23.687099"N 28°55'17.454345"E 29864.08ft;700.0km/h;-69.82°;0.02°;
23320.11s;57°53'14.478719"N 28°45'46.356553"E 29873.79ft;700.0km/h;-69.96°;0.02°;
23371.54s;57°55'4.554501"N 28°36'14.282022"E 29882.80ft;700.0km/h;-70.09°;0.02°;
23422.97s;57°56'53.912336"N 28°26'41.234244"E 29891.17ft;700.0km/h;-70.23°;0.01°;
23474.40s;57°58'42.550124"N 28°17'7.216773"E 29898.95ft;700.0km/h;-70.36°;0.01°;
23525.83s;58°0'30.465767"N 28°7'32.233226"E 29906.16ft;700.0km/h;-70.50°;0.01°;
23577.26s;58°2'17.657173"N 27°57'56.287287"E 29912.87ft;700.0km/h;-70.64°;0.01°;
23628.69s;58°4'4.122254"N 27°48'19.382702"E 29919.09ft;700.0km/h;-70.77°;0.01°;
23680.11s;58°5'49.858926"N 27°38'41.523282"E 29924.87ft;700.0km/h;-70.91°;0.01°;
23731.54s;58°7'34.865114"N 27°29'2.712903"E 29930.24ft;700.0km/h;-71.05°;0.01°;
23782.97s;58°9'19.138744"N 27°19'22.955505"E 29935.22ft;700.0km/h;-71.18°;0.01°;
23834.40s;58°11'2.677750"N 27°9'42.255092"E 29939.85ft;700.0km/h;-71.32°;0.01°;
23885.83s;58°12'45.480072"N 27°0'0.615735"E 29944.14ft;700.0km/h;-71.46°;0.01°;
23937.26s;58°14'27.543653"N 26°50'18.041568"E 29948.13ft;700.0km/h;-71.60°;0.01°;
23988.69s;58°16'8.866446"N 26°40'34.536789"E 29951.84ft;700.0km/h;-71.74°;0.01°;
24040.11s;58°17'49.446406"N 26°30'50.105663"E 29955.28ft;700.0km/h;-71.87°;0.01°;
24091.54s;58°19'29.281498"N 26°21'4.752518"E 29958.47ft;700.0km/h;-72.01°;0.01°;
24142.97s;58°21'8.369689"N 26°11'18.481749"E 29961.44ft;700.0km/h;-72.15°;0.01°;
24194.40s;58°22'46.708957"N 26°1'31.297814"E 29964.19ft;700.0km/h;-72.29°;0.00°;
24245.83s;58°24'24.297284"N 25°51'43.205238"E 29966.75ft;700.0km/h;-72.43°;0.00°;
24297.26s;58°26'1.132658"N 25°41'54.208608"E 29969.13ft;700.0km/h;-72.57°;0.00°;
24348.69s;58°27'37.213077"N 25°32'4.312581"E 29971.33ft;700.0km/h;-72.71°;0.00°;
24400.11s;58°29'12.536543"N 25°22'13.521874"E 29973.38ft;700.0km/h;-72.85°;0.00°;
24451.54s;58°30'47.101066"N 25°12'21.841272"E 29975.28ft;700.0km/h;-72.99°;0.00°;
24502.97s;58°32'20.904664"N 25°2'29.275624"E 29977.05ft;700.0km/h;-73.13°;0.00°;
24554.40s;58°33'53.945362"N 24°52'35.829846"E 29978.69ft;700.0km/h;-73.27°;0.00°;
24605.83s;58°35'26.221193"N 24°42'41.508916"E 29980.21ft;700.0km/h;-73.42°;0.00°;
24657.26s;58°36'57.730195"N 24°32'46.317879"E 29981.62ft;700.0km/h;-73.56°;0.00°;
24708.69s;58°38'28.470417"N 24°22'50.261846"E 29982.93ft;700.0km/h;-73.70°;0.00°;
24760.11s;58°39'58.439914"N 24°12'53.345990"E 29984.15ft;700.0km/h;-73.84°;0.00°;
24811.54s;58°41'27.636750"N 24°2'55.575552"E 29985.29ft;700.0km/h;-73.98°;0.00°;
24862.97s;58°42'56.058996"N 23°52'56.955835"E 29986.34ft;700.0km/h;-74.13°;0.00°;
24914.40s;58°44'23.704731"N 23°42'57.492209"E 29987.31ft;700.0km/h;-74.27°;0.00°;
24965.83s;58°45'50.572043"N 23°32'57.190107"E 29988.22ft;700.0km/h;-74.41°;0.00°;
25017.26s;58°47'16.659028"N 23°22'56.055029"E 29989.06ft;700.0km/h;-74.56°;0.00°;
25068.69s;58°48'41.963790"N 23°12'54.092536"E 29989.84ft;700.0km/h;-74.70°;0.00°;
25120.11s;58°50'6.484443"N 23°2'51.308257"E 29990.57ft;700.0km/h;-74.84°;0.00°;
25171.54s;58°51'30.219108"N 22°52'47.707882"E 29991.24ft;700.0km/h;-74.99°;0.00°;
25222.97s;58°52'53.165913"N 22°42'43.297169"E 29991.87ft;700.0km/h;-75.13°;0.00°;
25274.40s;58°54'15.323000"N 22°32'38.081935"E 29992.45ft;700.0km/h;-75.28°;0.00°;
25325.83s;58°55'36.688513"N 22°22'32.068066"E 29992.99ft;700.0km/h;-75.42°;0.00°;
25377.26s;58°56'57.260610"N 22°12'25.261508"E 29993.49ft;700.0km/h;-75.57°;0.00°;
25428.69s;58°58'17.037456"N 22°2'17.668272"E 29993.95ft;700.0km/h;-75.71°;0.00°;
25480.11s;58°59'36.017223"N 21°52'9.294432"E 29994.39ft;700.0km/h;-75.86°;0.00°;
25531.54s;59°0'54.198096"N 21°42'0.146126"E 29994.79ft;700.0km/h;-76.01°;0.00°;
25582.97s;59°2'11.578264"N 21°31'50.229554"E 29995.16ft;700.0km/h;-76.15°;0.00°;
25634.40s;59°3'28.155929"N 21°21'39.550979"E 29995.50ft;700.0km/h;-76.30°;0.00°;
25685.83s;59°4'43.929300"N 21°11'28.116726"E 29995.83ft;700.0km/h;-76.44°;0.00°;
25737.26s;59°5'58.896594"N 21°1'15.933183"E 29996.12ft;700.0km/h;-76.59°;0.00°;
25788.69s;59°7'13.056039"N 20°51'3.006800"E 29996.40ft;700.0km/h;-76.74°;0.00°;
25840.11s;59°8'26.405869"N 20°40'49.344090"E 29996.66ft;700.0km/h;-76.89°;0.00°;
25891.54s;59°9'38.944330"N 20°30'34.951624"E 29996.90ft;700.0km/h;-77.03°;0.00°;
25942.97s;59°10'50.669675"N 20°20'19.836037"E 29997.12ft;700.0km/h;-77.18°;0.00°;
25994.40s;59°12'1.580163"N 20°10'4.004025"E 29997.32ft;700.0km/h;-77.33°;0.00°;
26045.83s;59°13'11.674067"N 19°59'47.462344"E 29997.52ft;700.0km/h;-77.48°;0.00°;
26097.26s;59°14'20.949662"N 19°49'30.217810"E 29997.69ft;700.0km/h;-77.63°;0.00°;
26148.69s;59°15'29.405236"N 19°39'12.277300"E 29997.86ft;700.0km/h;-77.78°;0.00°;
26200.11s;59°16'37.039083"N 19°28'53.647749"E 29998.01ft;700.0km/h;-77.92°;0.00°;
26251.54s;59°17'43.849504"N 19°18'34.336154"E 29998.15ft;700.0km/h;-78.07°;0.00°;
26302.97s;59°18'49.834808"N 19°8'14.349569"E 29998.28ft;700.0km/h;-78.22°;0.00°;
26354.40s;59°19'54.993312"N 18°57'53.695107"E 29998.41ft;700.0km/h;-78.37°;0.00°;
26405.83s;59°20'59.323338"N 18°47'32.379939"E 29998.52ft;700.0km/h;-78.52°;0.00°;
26457.26s;59°22'2.823217"N 18°37'10.411295"E 29998.63ft;700.0km/h;-78.67°;0.00°;
26508.69s;59°23'5.491283"N 18°26'47.796461"E 29998.72ft;700.0km/h;-78.82°;0.00°;
26560.11s;59°24'7.325877"N 18°16'24.542781"E 29998.82ft;700.0km/h;-78.97°;0.00°;
